Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Pre Seed Round - Selectic,https://www.crunchbase.com/funding_round/selectic-pre-seed--757ee84c,Selectic,https://www.crunchbase.com/organization/selectic,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2022-12-20,Seed,,,,Yes,People Analytics Software,"Analytics, Human Resources, Recruiting, Skill Assessment",,https://www.selectic.tech/,,,,,Seed,1,,1,,allygatr,"13,014"
Angel Round - Send Me Pack,https://www.crunchbase.com/funding_round/send-me-pack-angel--beeada4e,Send Me Pack,https://www.crunchbase.com/organization/send-me-pack,Angel,"Berlin, Berlin, Germany, Europe",200000,EUR,218122,2022-04-05,Seed,,,,Yes,Send Me Pack primarily offers tech-supported recycling system for companies with a sustainable alternative to disposable packaging.,"Packaging Services, Recycling, Sustainability, Waste Management",,https://www.sendmepack.de/,Less than $1M,200000,EUR,218122,Seed,1,,2,,"Dagmar Wöhrl, Judith Williams","50,816"
Venture Round - Seniovo,https://www.crunchbase.com/funding_round/seniovo-series-unknown--4cf24f93,Seniovo,https://www.crunchbase.com/organization/seniovo,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",4300000,EUR,4204770,2022-10-20,,,,,Yes,Seniovo supports elderly and disabled people with barrier-free structural alteration measures.,Elder Care,,https://www.seniovo.de/,$1M to $10M,6300000,EUR,6433744,,4,,2,,"IBB Ventures, PT1","589,782"
Seed Round - Senken,https://www.crunchbase.com/funding_round/senken-3ff5-seed--3df67760,Senken,https://www.crunchbase.com/organization/senken-3ff5,Seed,"Berlin, Berlin, Germany, Europe",,,,2022-10-01,Seed,,,,Yes,Senken is a climate finance portal to the regenerative economy.,"Blockchain, Financial Services",,https://www.senken.io,$1M to $10M,7500000,USD,7500000,,3,,2,,"Vanagon Ventures, w3.fund","23,593"
Angel Round - sensmore,https://www.crunchbase.com/funding_round/sensmore-angel--a3814c16,sensmore,https://www.crunchbase.com/organization/sensmore,Angel,"Berlin, Berlin, Germany, Europe",,,,2022-10-11,Seed,,,,Yes,Sensmore develops AI Automation 2.0 software for automating heavy machines and offers an asset management platform.,"Artificial Intelligence (AI), Information Technology, Software",,https://sensmore.ai,,,,,,4,,7,1,"Alex Zhigarev, Amar Shah, Arnoud Balhuizen, Dhyan VC, Entrepreneur First, Investitionsbank Berlin, Roby Stancel","223,527"
Series A - Sentryc,https://www.crunchbase.com/funding_round/sentryc-series-a--6adea4f6,Sentryc,https://www.crunchbase.com/organization/sentryc,Series A,"Berlin, Berlin, Germany, Europe",5000000,EUR,5015176,2022-07-12,Early Stage Venture,,,,Yes,"Sentryc provides brand protection, piracy protection, copyright protection, and plagiarism protection.","B2B, Cyber Security, Intellectual Property, Privacy, Risk Management",,https://en.sentryc.com/,$1M to $10M,5000000,EUR,5015176,Early Stage Venture,1,Seventure Partners,2,1,"Seventure Partners, Tar Heel Capital Pathfinder","175,275"
Venture Round - Seven Senders,https://www.crunchbase.com/funding_round/seven-senders-series-unknown--7e9352ed,Seven Senders,https://www.crunchbase.com/organization/seven-senders,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2022-11-30,,,,,Yes,Seven Senders is a delivery platform that optimizes processes during shipping and provide customers with a unique shopping experience.,"Delivery Service, E-Commerce, Logistics, Shipping, Supply Chain Management",,https://www.sevensenders.com/,$10M to $50M,65798538,USD,65798538,,5,,3,,"b2venture, Swiss Post, Yttrium","363,669"
Series A - Sharpist,https://www.crunchbase.com/funding_round/sharpist-series-a--6b84dbee,Sharpist,https://www.crunchbase.com/organization/sharpist,Series A,"Berlin, Berlin, Germany, Europe",20290000,EUR,23039905,2022-02-15,Early Stage Venture,,,,Yes,Sharpist is a digital coaching platform that offers leadership training and transformation projects.,"Consulting, Personal Development, Software, Training",,https://www.sharpist.com,$1B to $10B,28039905,USD,28039905,Early Stage Venture,4,"Capnamic Ventures, Endeit Capital",7,2,"b2venture, Capnamic Ventures, Endeit Capital, Founders Future, Julien Codorniou, Porsche Ventures, Vorwerk Ventures","619,514"
Private Equity Round - SIGDEV,https://www.crunchbase.com/funding_round/sigdev-private-equity--cf822d75,SIGDEV,https://www.crunchbase.com/organization/sigdev,Private Equity,"Berlin, Berlin, Germany, Europe",7800000,USD,7800000,2022-02-04,Private Equity,,,,Yes,SIGDEV is a financial services company helping its customers mitigate risk in all market conditions.,"Consulting, Financial Services, Information Technology",,https://sig.dev,$1M to $10M,8050000,USD,8050000,Private Equity,2,,,,,"123,362"
Pre Seed Round - Silber Salon,https://www.crunchbase.com/funding_round/silber-salon-pre-seed--c8083350,Silber Salon,https://www.crunchbase.com/organization/silber-salon,Pre-Seed,"Berlin, Berlin, Germany, Europe",1000000,EUR,1054678,2022-12-09,Seed,,,,Yes,Silber Salon is a social learning platform that enables companies to connect with older adults.,Consumer,,https://www.silber-salon.de/,,1000000,EUR,1054678,Seed,1,,3,,"FJ Labs, IBB Ventures, WestTech Ventures","17,661"
Grant - Silica Corpora,https://www.crunchbase.com/funding_round/silica-corpora-grant--6c4d9da8,Silica Corpora,https://www.crunchbase.com/organization/silica-corpora,Grant,"Berlin, Berlin, Germany, Europe",38000,EUR,38141,2022-08-20,,,,,No,We design next-generation therapeutic antibodies with generative AI,"Artificial Intelligence (AI), Biopharma, Generative AI, Life Science",,https://silica-corpora.tech/,,325500,EUR,348980,Seed,3,,,,,"560,322"
Pre Seed Round - Sirius,https://www.crunchbase.com/funding_round/sirius-a300-pre-seed--68bd6599,Sirius,https://www.crunchbase.com/organization/sirius-a300,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2022-09-01,Seed,,,,Yes,Sirius is a video conferencing platform specifically developed for music teaching.,"Music, Subscription Service, Telecommunications",,https://sirius.video/,,4000000,USD,4000000,Seed,2,,1,,Louis Pfitzner,"581,345"
Seed Round - SIRPLUS,https://www.crunchbase.com/funding_round/sirplus-seed--138313a2,SIRPLUS,https://www.crunchbase.com/organization/sirplus,Seed,"Berlin, Berlin, Germany, Europe",,,,2022-10-06,Seed,,,,Yes,SIRPLUS is making foodsaving mainstream. Everyone in Germany can easily become part of the solution by saving surplus food from home.,"Dietary Supplements, E-Commerce, Food and Beverage, Shopping",,https://sirplus.de/,Less than $1M,500000,EUR,549524,Seed,2,,1,,SevenAccelerator,"99,601"
Pre Seed Round - Skillties,https://www.crunchbase.com/funding_round/skillties-pre-seed--4bb72a22,Skillties,https://www.crunchbase.com/organization/skillties,Pre-Seed,"Berlin, Berlin, Germany, Europe",160000,EUR,159275,2022-10-30,Seed,,,,Yes,We help companies to transform towards a skills-based organization,"Artificial Intelligence (AI), EdTech, Education, Human Resources, SaaS, Skill Assessment, Software",,https://www.skillties.com,Less than $1M,160000,EUR,159275,,2,,2,,"allygatr, Anonymous Angel","155,656"
Seed Round - SKYSEED,https://www.crunchbase.com/funding_round/skyseed-seed--dd59eac3,SKYSEED,https://www.crunchbase.com/organization/skyseed,Seed,"Berlin, Berlin, Germany, Europe",2000000,EUR,2124189,2022-05-04,Seed,,,,Yes,Regrowing forests as a service with drones,"Drones, Environmental Engineering, Forestry, Natural Resources",,https://www.skyseed.eco/,,2000000,EUR,2124189,Seed,2,kopa ventures,10,6,"Benjamin Minack, better ventures, CK Venture Capital, Frederik Pfisterer, Gabriel von dem Bussche, kopa ventures, Lucas von Fürstenberg, Michael Hetzer, Ralph Guenther, Rivus Capital","132,754"
Pre Seed Round - SKYSEED,https://www.crunchbase.com/funding_round/skyseed-pre-seed--09b1f213,SKYSEED,https://www.crunchbase.com/organization/skyseed,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2022-03-01,Seed,,,,Yes,Regrowing forests as a service with drones,"Drones, Environmental Engineering, Forestry, Natural Resources",,https://www.skyseed.eco/,,2000000,EUR,2124189,Seed,2,,1,,Loric Ventures,"473,541"
Private Equity Round - Smarketer,https://www.crunchbase.com/funding_round/smarketer-private-equity--29aca25b,Smarketer,https://www.crunchbase.com/organization/smarketer,Private Equity,"Berlin, Berlin, Germany, Europe",,,,2022-02-01,Private Equity,,,,Yes,Smarketer one of the leading certified full-service AdWords agencies in the DA-CH region.,"Advertising, Consulting",,http://www.smarketer.de/,Less than $1M,,,,Private Equity,1,EMH Partners,1,1,EMH Partners,"54,395"
Pre Seed Round - Snaplet,https://www.crunchbase.com/funding_round/snaplet-pre-seed--f68e9e2c,Snaplet,https://www.crunchbase.com/organization/snaplet,Pre-Seed,"Berlin, Berlin, Germany, Europe",100000,USD,100000,2022-07-12,Seed,,,,Yes,"Snaplet is a tool for developers that copies a Postgres database, transforming personal information, to safely code against actual data.","Database, Information Technology, Software",,https://www.snaplet.dev/,,100000,USD,100000,Seed,2,Jamstack Innovation Fund,3,3,"Firestreak Ventures, Jamstack Innovation Fund, Jeremy Yap","17,991"
Pre Seed Round - Snaplet,https://www.crunchbase.com/funding_round/snaplet-pre-seed--3d4469d8,Snaplet,https://www.crunchbase.com/organization/snaplet,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2022-11-04,Seed,,,,Yes,"Snaplet is a tool for developers that copies a Postgres database, transforming personal information, to safely code against actual data.","Database, Information Technology, Software",,https://www.snaplet.dev/,,100000,USD,100000,Seed,2,,,,,"346,053"
Seed Round - Soba,https://www.crunchbase.com/funding_round/soba-studios-seed--3fb0a1c8,Soba,https://www.crunchbase.com/organization/soba-studios,Seed,"Berlin, Berlin, Germany, Europe",13600000,USD,13600000,2022-06-29,Seed,,,,Yes,Soba is a gaming platform that creates no-code game development tools.,"Cryptocurrency, Gaming, Online Games",,https://soba.xyz,,13600000,USD,13600000,Seed,1,Lightspeed Venture Partners,9,2,"Cherry Ventures, FTX Ventures, Jack Dunlop, Lightspeed Venture Partners, Matthew Haag, Point Nine, Tim Evans, TQ Ventures, Álvaro González de Buitrago Burgoa","148,655"
Series A - Softr,https://www.crunchbase.com/funding_round/softr-series-a--990af57e,Softr,https://www.crunchbase.com/organization/softr,Series A,"Berlin, Berlin, Germany, Europe",13500000,USD,13500000,2022-01-18,Early Stage Venture,,,,Yes,"Softr offers a platform to build custom websites, web apps, and portals from Airtable.","Productivity Tools, SaaS, Software, Web Apps",,https://www.softr.io,$1M to $10M,15700000,USD,15700000,Early Stage Venture,3,FirstMark,26,1,"Andreas Klinger, Andrey Khusid, Ashley Mayer, Atlantic Labs, Austen Allred, Brian Balfour, Christian Reber, Cindy Bi, Cristina Cordova, Elena Verna, Fareed Mosavat, FirstMark, Gokul Rajaram, Jaclyn Rice Nelson, Job van der Voort, Johnny Boufarhat, Julian Shapiro, Karthik Puvvada, Kieran Flanagan, Koen Bok, Packy McCormick, Paul Yacoubian, s16vc, Scott Belsky, Shane Mac, Tiny VC","453,456"
Seed Round - Solandeo,https://www.crunchbase.com/funding_round/solandeo-2-seed--19f3420f,Solandeo,https://www.crunchbase.com/organization/solandeo-2,Seed,"Berlin, Berlin, Germany, Europe",,,,2022-03-22,Seed,,,,Yes,Solandeo bietet Grünstromhändlern und Anlagenbetreibern kostengünstige und innovative Lösungen in den Bereichen,"Software, Solar",,http://www.solandeo.com/site/,$1M to $10M,,,,M&A,2,,1,,Brandenburg Kapital,"376,616"
Series E - Solaris,https://www.crunchbase.com/funding_round/solarisbank-ag-series-e--d0c338d5,Solaris,https://www.crunchbase.com/organization/solarisbank-ag,Series E,"Berlin, Berlin, Germany, Europe",40000000,EUR,45495802,2022-01-01,Late Stage Venture,,,,Yes,Solarisbank is an embedded finance platform that enables other companies to provide their own financial services through APIs.,"Banking, Financial Services, FinTech, Information Technology",,https://www.solarisbank.com/,$100M to $500M,481100000,EUR,553092601,Late Stage Venture,8,,,,,"248,201"
Series B - Solsten,https://www.crunchbase.com/funding_round/12traits-series-b--e80d30d7,Solsten,https://www.crunchbase.com/organization/12traits,Series B,"Berlin, Berlin, Germany, Europe",21800000,USD,21800000,2022-08-18,Early Stage Venture,,,,Yes,Solsten is an AI firm engaged in understanding human behavior in the digital world to power the future of customer experience.,"Artificial Intelligence (AI), Information Technology, Machine Learning, Psychology",,https://solsten.io/,,38600000,USD,38600000,Early Stage Venture,5,Konvoy,9,1,"Bascom Ventures, Dentsu Ventures, Galaxy Interactive, GFR Fund, Inventure, Konvoy, Sisu Game Ventures, Warburg Serres Investments, Washington Harbour Partners","251,977"
Venture Round - Solytic,https://www.crunchbase.com/funding_round/solytic-gmbh-series-unknown--7350a288,Solytic,https://www.crunchbase.com/organization/solytic-gmbh,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",2000000,EUR,2204338,2022-03-16,,,,,Yes,"Solytic is a post-installation solar platform that helps stakeholders to drive profits, cut costs and extend lifecycles.","Clean Energy, CleanTech, Energy, Renewable Energy, Solar",,https://www.solytic.com/,$1M to $10M,8500000,EUR,9553501,,4,EWE AG,2,,"EWE AG, PGE Ventures","235,173"
Seed Round - SpecterX,https://www.crunchbase.com/funding_round/specterx-seed--be219aca,SpecterX,https://www.crunchbase.com/organization/specterx,Seed,"Berlin, Berlin, Germany, Europe",,,,2022-03-01,Seed,,,,Yes,SpecterX develops and creates technology solutions to organize data of enterprises.,"Cloud Management, Cloud Security, Information Technology, Security",,https://www.specterx.com,$1B to $10B,,,,Seed,1,,1,,4G Capital,"73,149"
Seed Round - Sphaira,https://www.crunchbase.com/funding_round/sphaira-medical-seed--fe0c4d86,Sphaira,https://www.crunchbase.com/organization/sphaira-medical,Seed,"Berlin, Berlin, Germany, Europe",2200000,USD,2200000,2022-09-20,Seed,,,,Yes,Sphaira creates the world's first on-site autonomous mobility solution for people and goods (TaaS).,"Artificial Intelligence (AI), Autonomous Vehicles, Health Care, Home Health Care, Medical Device, Personal Health, Robotics",,https://www.sphaira.com,,2200000,USD,2200000,Seed,2,,4,,"Caroll H. Neubauer, Florian Meissner, Investitionsbank Berlin, Silke Rickert Sperling","429,457"
Angel Round - Spoke.ai (acq. by Salesforce),https://www.crunchbase.com/funding_round/spoke-ai-angel--505116fd,Spoke.ai (acq. by Salesforce),https://www.crunchbase.com/organization/spoke-ai,Angel,"Berlin, Berlin, Germany, Europe",400000,EUR,398072,2022-09-01,Seed,,,,Yes,Spoke is the System of Intelligence for communication and tribal knowledge.,"Artificial Intelligence (AI), B2B, Productivity Tools, Software",,https://spoke.ai,$1M to $10M,2770000,EUR,2847146,Seed,3,,,,,"31,903"
Grant - Spoke.ai (acq. by Salesforce),https://www.crunchbase.com/funding_round/spoke-ai-grant--f60f46f3,Spoke.ai (acq. by Salesforce),https://www.crunchbase.com/organization/spoke-ai,Grant,"Berlin, Berlin, Germany, Europe",970000,EUR,965325,2022-09-01,,,,,No,Spoke is the System of Intelligence for communication and tribal knowledge.,"Artificial Intelligence (AI), B2B, Productivity Tools, Software",,https://spoke.ai,$1M to $10M,2770000,EUR,2847146,Seed,3,,,,,"312,407"
Seed Round - SportsFan,https://www.crunchbase.com/funding_round/sportsfan-seed--9e3d22a8,SportsFan,https://www.crunchbase.com/organization/sportsfan,Seed,"Berlin, Berlin, Germany, Europe",,,,2022-05-05,Seed,,,,Yes,SportsFan is a cloud-based app for fan integration in the context of digital transformation.,"Apps, Software, Sports",,http://www.sportsfan-app.com,Less than $1M,50000,USD,50000,Seed,2,,1,,Startupbootcamp Australia,"96,513"
Pre Seed Round - SQIN,https://www.crunchbase.com/funding_round/sqin-pre-seed--803936ef,SQIN,https://www.crunchbase.com/organization/sqin,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2022-05-23,Seed,,,,Yes,SQIN is an AI health tech company using a comprehensive machine learning combined with a user-centric mobile health platform.,"Artificial Intelligence (AI), Health Care",,https://sqin.co,,,,,Seed,3,,7,1,"A Round Capital, Accel, APX, Jens Apermann, Michael Schummert, Thomas Faschian, Thomas Hayo","645,199"
Venture Round - Stratosphere Games,https://www.crunchbase.com/funding_round/stratosphere-games-series-unknown--b465c0a0,Stratosphere Games,https://www.crunchbase.com/organization/stratosphere-games,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2022-08-22,,,,,Yes,"Stratosphere Games is a modern development studio and publisher of online games, working on high-quality core MMO for multiple devices.","MMO Games, Online Games, Video Games",,https://www.stratosphere-games.com/,,,,,,3,"1Up Ventures, Riot Games, Skycatcher",3,1,"1Up Ventures, Riot Games, Skycatcher","116,504"
Grant - Stratosphere Games,https://www.crunchbase.com/funding_round/stratosphere-games-grant--9b3168a0,Stratosphere Games,https://www.crunchbase.com/organization/stratosphere-games,Grant,"Berlin, Berlin, Germany, Europe",,,,2022-08-22,,,,,No,"Stratosphere Games is a modern development studio and publisher of online games, working on high-quality core MMO for multiple devices.","MMO Games, Online Games, Video Games",,https://www.stratosphere-games.com/,,,,,,3,German Games Fund,1,,German Games Fund,"572,955"
Pre Seed Round - STRAYZ,https://www.crunchbase.com/funding_round/strayz-pre-seed--2bcd9736,STRAYZ,https://www.crunchbase.com/organization/strayz,Pre-Seed,"Berlin, Berlin, Germany, Europe",750000,EUR,798847,2022-06-01,Seed,,,,Yes,STRAYZ is the first social pet food brand. The start up aims to save all street cats & dogs by selling premium organic pet food.,"Animal Feed, E-Commerce, Pet, Retail, Social Impact, Subscription Service",,https://www.strayz.de/,Less than $1M,796138,EUR,853209,Seed,3,,4,,"Business Angels Club Berlin-Brandenburg e.V., GERBER-RAUTH, Justus Hammer, Philip Huffmann","620,480"
Pre Seed Round - STRYZA,https://www.crunchbase.com/funding_round/stryza-pre-seed--f0d0471d,STRYZA,https://www.crunchbase.com/organization/stryza,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2022-08-01,Seed,,,,Yes,B2B SaaS Application for industrial manufacturing.,"Manufacturing, SaaS, Software",,https://stryza.com,$1M to $10M,,,,Seed,1,,2,,"APX, Pitchdrive","108,381"
Seed Round - Sunhero,https://www.crunchbase.com/funding_round/sunhero-seed--c05cb868,Sunhero,https://www.crunchbase.com/organization/sunhero,Seed,"Berlin, Berlin, Germany, Europe",3500000,EUR,3957101,2022-02-14,Seed,,,,Yes,Sunhero delivers custom-built solar panel solutions.,"Renewable Energy, Solar",,https://www.sunhero.com,$50M to $100M,16500000,EUR,17834089,Early Stage Venture,3,Speedinvest,4,2,"Acurio Ventures, Kintxo Cortés, Manu Gupta, Speedinvest","108,554"
Series A - Superchat,https://www.crunchbase.com/funding_round/superchat-series-a--acb711c9,Superchat,https://www.crunchbase.com/organization/superchat,Series A,"Berlin, Berlin, Germany, Europe",15600000,USD,15600000,2022-01-12,Early Stage Venture,,,,Yes,"Superchat helps your business connect with your customers, acquire new customers and retain existing ones.","Internet, SMS, Telecommunications",,https://www.superchat.com,$1M to $10M,19560029,USD,19560029,Early Stage Venture,3,Blossom Capital,2,2,"468 Capital, Blossom Capital","475,560"
Seed Round - Superlist,https://www.crunchbase.com/funding_round/superlist-seed--507f9633,Superlist,https://www.crunchbase.com/organization/superlist,Seed,"Berlin, Berlin, Germany, Europe",10000000,EUR,11029371,2022-03-22,Seed,,,,Yes,Superlist is a collaboration tool reimagining workplace productivity through technology.,"Consulting, Data Integration, Information Technology, Productivity Tools",,https://superlist.com/,$1B to $10B,13500000,EUR,15139789,Seed,4,EQT Ventures,2,2,"Cherry Ventures, EQT Ventures","451,882"
Pre Seed Round - SureIn,https://www.crunchbase.com/funding_round/surein-pre-seed--cf39baa6,SureIn,https://www.crunchbase.com/organization/surein,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2022-05-23,Seed,,,,Yes,SureIn is a developer of an insurance management application designed to make business insurance efficient.,"Information Technology, InsurTech, Software",,https://www.surein.de,$1M to $10M,4000000,EUR,4361812,Seed,2,Atlantic Labs,2,,"Atlantic Labs, Sequoia Capital","403,379"
Seed Round - Swaarm,https://www.crunchbase.com/funding_round/swaarm-seed--e426f37e,Swaarm,https://www.crunchbase.com/organization/swaarm,Seed,"Berlin, Berlin, Germany, Europe",,,,2022-08-01,Seed,,,,Yes,SaaS Performance Marketing Tracking Platform,"Affiliate Marketing, Digital Marketing, Marketing, Marketing Automation, SaaS, Software",,https://swaarm.com/,Less than $1M,800000,EUR,931344,Seed,3,STS Ventures,1,1,STS Ventures,"360,323"
Series A - Swobbee,https://www.crunchbase.com/funding_round/swobbee-series-a--54cab3a5,Swobbee,https://www.crunchbase.com/organization/swobbee,Series A,"Berlin, Berlin, Germany, Europe",6000000,EUR,6644143,2022-03-09,Early Stage Venture,30000000,EUR,33220715,Yes,Swobbee is a Berlin-based startup that’s working on commercializing battery swapping for micromobility vehicles.,"Battery, Charging Infrastructure, Fleet Management, Hardware, Professional Services, Sharing Economy, Software",,https://swobbee.de,$10M to $50M,8000000,EUR,8839776,Early Stage Venture,4,EIT InnoEnergy,1,1,EIT InnoEnergy,"320,162"
Pre Seed Round - sykell,https://www.crunchbase.com/funding_round/sykell-pre-seed--d6fdd0d9,sykell,https://www.crunchbase.com/organization/sykell,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2022-08-16,Seed,,,,Yes,The reusable system for food retail and service,"Packaging Services, Retail Technology, Sustainability",,https://www.sykell.com/,,4500000,EUR,4980824,Seed,3,,1,,Rewe Group,"232,015"
Angel Round - sykell,https://www.crunchbase.com/funding_round/sykell-angel--a69cee87,sykell,https://www.crunchbase.com/organization/sykell,Angel,"Berlin, Berlin, Germany, Europe",,,,2022-01-08,Seed,,,,Yes,The reusable system for food retail and service,"Packaging Services, Retail Technology, Sustainability",,https://www.sykell.com/,,4500000,EUR,4980824,Seed,3,,2,,"B Holding, Honey Badger Capital OÜ","636,858"
Seed Round - Taledo,https://www.crunchbase.com/funding_round/taledo-seed--758b85f4,Taledo,https://www.crunchbase.com/organization/taledo,Seed,"Berlin, Berlin, Germany, Europe",,,,2022-03-01,Seed,,,,Yes,Cloud- & Subscription-based Recruitment Solution,"Developer Platform, Employment, Information Technology, Recruiting",,http://www.Taledo.com,$10M to $50M,5900000,EUR,6566614,Seed,4,,1,,Schürfeld Group,"315,416"
Pre Seed Round - Tapline,https://www.crunchbase.com/funding_round/tapline-pre-seed--67f0eb5e,Tapline,https://www.crunchbase.com/organization/tapline,Pre-Seed,"Berlin, Berlin, Germany, Europe",1700000,EUR,1787049,2022-12-07,Seed,,,,Yes,"Digital funding marketplace allowing SaaS companies to raise instant non dilutive, non debt like capital to further grow their business","Financial Services, FinTech",,https://tapline.io,,33443207,USD,33443207,Seed,4,"Fasanara Capital, V-Sharp Venture Studio",7,3,"365.fintech, Antler, Black Pearls VC, DEPO Ventures, Fasanara Capital, Impetus Capital, V-Sharp Venture Studio","18,305"
Pre Seed Round - Tapline,https://www.crunchbase.com/funding_round/tapline-pre-seed--8cbf2ba5,Tapline,https://www.crunchbase.com/organization/tapline,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2022-03-01,Seed,,,,Yes,"Digital funding marketplace allowing SaaS companies to raise instant non dilutive, non debt like capital to further grow their business","Financial Services, FinTech",,https://tapline.io,,33443207,USD,33443207,Seed,4,,,,,"198,561"
Series D - Taxfix,https://www.crunchbase.com/funding_round/taxfix-series-d--bcd81889,Taxfix,https://www.crunchbase.com/organization/taxfix,Series D,"Berlin, Berlin, Germany, Europe",220000000,USD,220000000,2022-04-28,Late Stage Venture,780000000,USD,780000000,Yes,Taxfix Group is Europe’s leading financial platform for digital tax filing. Taxfix’s mission is to fix finances for all.,"Accounting, Apps, Software",,http://www.taxfix.de,$100M to $500M,330000000,USD,330000000,Late Stage Venture,5,Ontario Teachers' Pension Plan,6,3,"Creandum, Index Ventures, KAAN Ventures, Ontario Teachers' Pension Plan, redalpine, Valar Ventures","83,048"
Seed Round - tenac.io,https://www.crunchbase.com/funding_round/tenac-io-seed--b99de1c5,tenac.io,https://www.crunchbase.com/organization/tenac-io,Seed,"Berlin, Berlin, Germany, Europe",700000,EUR,775180,2022-03-31,Seed,,,,Yes,Tenac.io is an AI-driven therapy optimization for cardiovascular patients.,"Health Care, Machine Learning, Software",,http://www.tenac.io,Less than $1M,1200000,EUR,1371787,Seed,5,Sir Michael Hintze,2,,"Sir Michael Hintze, Tanegra LLC Series H","65,060"
Pre Seed Round - Text Cortex AI,https://www.crunchbase.com/funding_round/text-cortex-ai-pre-seed--4de52d85,Text Cortex AI,https://www.crunchbase.com/organization/text-cortex-ai,Pre-Seed,"Berlin, Berlin, Germany, Europe",1200000,USD,1200000,2022-06-21,Seed,,,,Yes,Text Cortex AI develops a customizable AI-based text-generating platform that provides copywriting assistance.,"Artificial Intelligence (AI), Content Marketing, Generative AI, Machine Learning, Marketing Automation, Natural Language Processing, PaaS, Software",,https://www.textcortex.com,$1M to $10M,1200000,USD,1200000,Seed,2,b2venture,5,1,"Amar Shah, b2venture, Entrepreneur First, Holger Hengstler, Speedinvest","507,993"
Venture Round - The Rainforest Company,https://www.crunchbase.com/funding_round/the-rainforest-company-series-unknown--2dcbbc66,The Rainforest Company,https://www.crunchbase.com/organization/the-rainforest-company,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",36000000,EUR,38152164,2022-12-16,,,,,Yes,The Rainforest Company рrоvіdеs natural food products to change the lifestyle of its customers.,"Food and Beverage, Organic Food",,http://www.therainforestco.de,,36000000,EUR,38152164,,4,Kaltroco LTD,4,3,"Corecam Family Office, Futury Capital, Green Generation Fund, Kaltroco LTD","388,837"
Pre Seed Round - theblood,https://www.crunchbase.com/funding_round/theblood-pre-seed--01fac3b6,theblood,https://www.crunchbase.com/organization/theblood,Pre-Seed,"Berlin, Berlin, Germany, Europe",1000000,EUR,1072649,2022-12-31,Seed,,,,Yes,"health tech, digital health, womens health",Health Care,,https://www.theblood.io,$1M to $10M,1200000,EUR,1284032,Seed,2,,1,,Leanox Impact Capital,"217,205"
Seed Round - Tilores,https://www.crunchbase.com/funding_round/tilo-seed--5bc88581,Tilores,https://www.crunchbase.com/organization/tilo,Seed,"Berlin, Berlin, Germany, Europe",1200000,EUR,1337477,2022-01-27,Seed,,,,Yes,High-performance entity resolution as a service,"Big Data, Cloud Data Services, Cloud Infrastructure, Data Integration, Database, Information Technology",,https://www.tilores.io,,1200000,EUR,1337477,Seed,1,,7,1,"Chris Schagen, Enduring Ventures, First Momentum Ventures, Jan Oberhauser, Nicolas Kipp, Peak, Tiny VC","84,283"
Pre Seed Round - Tilta,https://www.crunchbase.com/funding_round/tilta-2ea3-pre-seed--450bf8e5,Tilta,https://www.crunchbase.com/organization/tilta-2ea3,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2022-05-06,Seed,,,,Yes,Building brings frictionless payment terms to B2B marketplaces and merchants.,"Financial Services, Information Technology",,https://tilta.io/,,34000000,EUR,36184075,Seed,4,10x Founders,3,,"10x Founders, Angel Invest, Marko Wenthin","218,757"
Pre Seed Round - tip me - the global tip,https://www.crunchbase.com/funding_round/tip-me-the-global-tip-pre-seed--90207159,tip me - the global tip,https://www.crunchbase.com/organization/tip-me-the-global-tip,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2022-04-01,Seed,,,,Yes,"Imagine your customers could tip the people who made the products they loved. With tip me, 40% of customers give a tip.","Fashion, Social Entrepreneurship, Software, Supply Chain Management",,https://www.tip-me.org/,,,,,Seed,1,"Anonymous Angel, CONDA Crowdinvesting Österreich, Gründerstipendium.NRW, Stellar Development Foundation",5,,"Anonymous Angel, CONDA Crowdinvesting Österreich, Deutschen Bundesstiftung Umwelt, Gründerstipendium.NRW, Stellar Development Foundation","140,640"
