Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Series A - Recare,https://www.crunchbase.com/funding_round/recare-solutions-series-a--3dcb3f12,Recare,https://www.crunchbase.com/organization/recare-solutions,Series A,"Berlin, Berlin, Germany, Europe",5000000,EUR,6077690,2021-01-01,Early Stage Venture,,,,Yes,Recare rethinks discharge management. Our digital solutions optimize the clinical pathways between hospitals and care providers.,"Health Care, Hospital",,http://www.recaresolutions.com,$1B to $10B,17200000,EUR,19810049,,6,,,,,"573,536"
Series A - Remind.me,https://www.crunchbase.com/funding_round/remind-me-series-a--588e3671,Remind.me,https://www.crunchbase.com/organization/remind-me,Series A,"Berlin, Berlin, Germany, Europe",2000000,EUR,2374510,2020-08-05,Early Stage Venture,,,,Yes,Remind.me provides reminder service around notice periods.,"E-Commerce, Information Technology, Internet, Lifestyle",,https://www.remind.me/,$1M to $10M,6900000,EUR,8057744,Early Stage Venture,4,,3,2,"Futury Capital, HTGF | High-Tech Gruenderfonds, Seed X Liechtenstein","443,863"
Private Equity Round - RiseUp Fashion,https://www.crunchbase.com/funding_round/oceans-apart-private-equity--614e3c4a,RiseUp Fashion,https://www.crunchbase.com/organization/oceans-apart,Private Equity,"Berlin, Berlin, Germany, Europe",,,,2021-09-13,Private Equity,,,,Yes,"Oceans Apart stands for modern, trendy activewear of the highest quality, sustainably produced and 100% vegan.",Fashion,,https://www.oceansapart.com/de,,,,,M&A,2,,1,,Auster Capital Partners,"604,382"
Series B - Rows,https://www.crunchbase.com/funding_round/rowshq-series-b--030ed97a,Rows,https://www.crunchbase.com/organization/rowshq,Series B,"Berlin, Berlin, Germany, Europe",16000000,USD,16000000,2021-02-23,Early Stage Venture,,,,Yes,Rows offers a spreadsheet tool designed for team collaboration and enhanced functionality.,"Productivity Tools, Software, Web Apps",,http://rows.com,$1M to $10M,33682798,USD,33682798,,4,Lakestar,5,3,"Accel, Cherry Ventures, Christian Reber, Lakestar, Shilling","202,739"
Series A - Runtime,https://www.crunchbase.com/funding_round/runtime-series-a--721377f4,Runtime,https://www.crunchbase.com/organization/runtime,Series A,"Berlin, Berlin, Germany, Europe",,,,2020-02-04,Early Stage Venture,,,,Yes,Runtime is the World's first Esports Nutrition Company.,"Fitness, Food and Beverage, Gaming, Health Care",,https://runtime.gg/,$10M to $50M,,,,Early Stage Venture,2,,1,,BITKRAFT Ventures,"170,681"
Series A - Sanity Group,https://www.crunchbase.com/funding_round/sanity-group-series-a--92a4b52b,Sanity Group,https://www.crunchbase.com/organization/sanity-group,Series A,"Berlin, Berlin, Germany, Europe",22000000,USD,22000000,2020-02-11,Early Stage Venture,,,,Yes,Sanity Group is a cannabis company that provides cannabinoid-based pharmaceuticals and well-being products.,"Biotechnology, Cannabis, Health Care, Medical, Wellness",,https://sanitygroup.com/,$10M to $50M,134687868,USD,134687868,Early Stage Venture,9,"Calyx Bio-Ventures, HV Capital",6,2,"Calyx Bio-Ventures, Cherry Ventures, FoodLabs, HV Capital, Karan Wadhera, TQ Ventures","226,860"
Series A - Sanity Group,https://www.crunchbase.com/funding_round/sanity-group-series-a--60b43914,Sanity Group,https://www.crunchbase.com/organization/sanity-group,Series A,"Berlin, Berlin, Germany, Europe",44200000,USD,44200000,2021-06-15,Early Stage Venture,28800000,USD,28800000,Yes,Sanity Group is a cannabis company that provides cannabinoid-based pharmaceuticals and well-being products.,"Biotechnology, Cannabis, Health Care, Medical, Wellness",,https://sanitygroup.com/,$10M to $50M,134687868,USD,134687868,Early Stage Venture,9,redalpine,4,2,"German Media Pool, Navy Capital, redalpine, SOJE Capital","659,702"
Series A - Sanity Group,https://www.crunchbase.com/funding_round/sanity-group-series-a--f563c60a,Sanity Group,https://www.crunchbase.com/organization/sanity-group,Series A,"Berlin, Berlin, Germany, Europe",3500000,USD,3500000,2021-11-03,Early Stage Venture,,,,Yes,Sanity Group is a cannabis company that provides cannabinoid-based pharmaceuticals and well-being products.,"Biotechnology, Cannabis, Health Care, Medical, Wellness",,https://sanitygroup.com/,$10M to $50M,134687868,USD,134687868,Early Stage Venture,9,Casa Verde Capital,1,1,Casa Verde Capital,"334,174"
Series B - Sanity Group,https://www.crunchbase.com/funding_round/sanity-group-series-b--d18ef98b,Sanity Group,https://www.crunchbase.com/organization/sanity-group,Series B,"Berlin, Berlin, Germany, Europe",37600000,USD,37600000,2022-09-26,Early Stage Venture,,,,Yes,Sanity Group is a cannabis company that provides cannabinoid-based pharmaceuticals and well-being products.,"Biotechnology, Cannabis, Health Care, Medical, Wellness",,https://sanitygroup.com/,$10M to $50M,134687868,USD,134687868,Early Stage Venture,9,British American Tobacco,3,3,"British American Tobacco, Casa Verde Capital, redalpine","562,077"
Series A - Scipio,https://www.crunchbase.com/funding_round/scipio-4ce8-series-a--7eb86fdc,Scipio,https://www.crunchbase.com/organization/scipio-4ce8,Series A,"Berlin, Berlin, Germany, Europe",,,,2023-01-01,Early Stage Venture,,,,Yes,Scipio offers innovative solutions to launch and scale the IoT Sports market network.,Sports,,http://www.scipioglobal.com/,,,,,Early Stage Venture,1,,1,1,Maropost Ventures,"25,185"
Series B - SellerX,https://www.crunchbase.com/funding_round/sellerx-series-b--19847785,SellerX,https://www.crunchbase.com/organization/sellerx,Series B,"Berlin, Berlin, Germany, Europe",100000000,EUR,117358908,2021-08-12,Early Stage Venture,,,,Yes,"SellerX buys and builds Amazon businesses, helping entrepreneurs realise the next stage of their businesses, and their lives.","Brand Marketing, Consumer Goods, E-Commerce",,https://www.sellerx.com,Less than $1M,829867630,USD,829867630,,6,L Catterton,5,3,"83North, Cherry Ventures, Felix Capital, L Catterton, Sofina","493,146"
Series D - Sennder,https://www.crunchbase.com/funding_round/sennder-series-d--8585e98b,Sennder,https://www.crunchbase.com/organization/sennder,Series D,"Berlin, Berlin, Germany, Europe",160000000,USD,160000000,2021-01-13,Late Stage Venture,840000000,USD,840000000,Yes,Sennder is a digital freight-forwarding company that specializes in connecting shippers with carriers for full truckload (FTL) services.,"Freight Service, Industrial Automation, Logistics, Shipping, Supply Chain Management",,https://www.sennder.com,$100M to $500M,340000000,USD,340000000,Late Stage Venture,8,Hedosophia,11,3,"Accel, Compagnie Nationale à Portefeuille, Earlybird Venture Capital, GR Capital, H14, Hedosophia, HV Capital, Lakestar, Perpetual Investors, Project A Ventures, Scania Growth Capital","200,382"
Series D - Sennder,https://www.crunchbase.com/funding_round/sennder-series-d--13b51d1f,Sennder,https://www.crunchbase.com/organization/sennder,Series D,"Berlin, Berlin, Germany, Europe",80000000,USD,80000000,2021-06-01,Late Stage Venture,920000000,USD,920000000,Yes,Sennder is a digital freight-forwarding company that specializes in connecting shippers with carriers for full truckload (FTL) services.,"Freight Service, Industrial Automation, Logistics, Shipping, Supply Chain Management",,https://www.sennder.com,$100M to $500M,340000000,USD,340000000,Late Stage Venture,8,Baillie Gifford,3,1,"ABACON CAPITAL, Baillie Gifford, FIEGE","493,109"
Series A - Sentryc,https://www.crunchbase.com/funding_round/sentryc-series-a--6adea4f6,Sentryc,https://www.crunchbase.com/organization/sentryc,Series A,"Berlin, Berlin, Germany, Europe",5000000,EUR,5015176,2022-07-12,Early Stage Venture,,,,Yes,"Sentryc provides brand protection, piracy protection, copyright protection, and plagiarism protection.","B2B, Cyber Security, Intellectual Property, Privacy, Risk Management",,https://en.sentryc.com/,$1M to $10M,5000000,EUR,5015176,Early Stage Venture,1,Seventure Partners,2,1,"Seventure Partners, Tar Heel Capital Pathfinder","128,587"
Series A - Service4Charger,https://www.crunchbase.com/funding_round/service4charger-series-a--d632aa7b,Service4Charger,https://www.crunchbase.com/organization/service4charger,Series A,"Berlin, Berlin, Germany, Europe",10000000,EUR,10915255,2023-06-28,Early Stage Venture,,,,Yes,Service4Charger offers intelligent and scalable 360° implementation charging infrastructure in Europe.,"IT Infrastructure, Machinery Manufacturing, Manufacturing, Renewable Energy",,https://www.service4charger.de/,,10000000,EUR,10915255,Early Stage Venture,1,BP Ventures,2,2,"BP Ventures, SmartEnergy Innovation Fund","108,798"
Series C - Seven Senders,https://www.crunchbase.com/funding_round/seven-senders-series-c--67a11f7b,Seven Senders,https://www.crunchbase.com/organization/seven-senders,Series C,"Berlin, Berlin, Germany, Europe",40000000,USD,40000000,2021-04-15,Late Stage Venture,,,,Yes,Seven Senders is a delivery platform that optimizes processes during shipping and provide customers with a unique shopping experience.,"Delivery Service, E-Commerce, Logistics, Shipping, Supply Chain Management",,https://www.sevensenders.com/,$10M to $50M,65798538,USD,65798538,,5,Yttrium,2,2,"b2venture, Yttrium","429,974"
Series A - Sharpist,https://www.crunchbase.com/funding_round/sharpist-series-a--6b84dbee,Sharpist,https://www.crunchbase.com/organization/sharpist,Series A,"Berlin, Berlin, Germany, Europe",20290000,EUR,23039905,2022-02-15,Early Stage Venture,,,,Yes,Sharpist is a digital coaching platform that offers leadership training and transformation projects.,"Consulting, Personal Development, Software, Training",,https://www.sharpist.com,$1B to $10B,28039905,USD,28039905,Early Stage Venture,4,"Capnamic Ventures, Endeit Capital",7,2,"b2venture, Capnamic Ventures, Endeit Capital, Founders Future, Julien Codorniou, Porsche Ventures, Vorwerk Ventures","350,686"
Series A - shyftplan,https://www.crunchbase.com/funding_round/shyftplan-series-a--a69fdd84,shyftplan,https://www.crunchbase.com/organization/shyftplan,Series A,"Berlin, Berlin, Germany, Europe",7000000,EUR,8555773,2021-05-18,Early Stage Venture,,,,Yes,shyftplan is a SaaS solution for workforce automation,"Human Resources, SaaS, Scheduling, Software",,https://shyftplan.com,$1M to $10M,11450000,EUR,13949809,M&A,3,DI Technology,4,,"coparion, DI Technology, Senovo, UVC Partners","447,428"
Series A - SIDES,https://www.crunchbase.com/funding_round/simplydelivery-series-a--9ad9ec90,SIDES,https://www.crunchbase.com/organization/simplydelivery,Series A,"Berlin, Berlin, Germany, Europe",10000000,EUR,11863649,2021-07-12,Early Stage Venture,,,,Yes,"SIDES is a Berlin-based startup that provides cloud software for restaurant chains, ghost kitchens or individual businesses.","Cloud Computing, Software",,https://www.get-sides.de/,Less than $1M,10000000,EUR,11863649,Early Stage Venture,1,Cusp Capital,2,1,"Cusp Capital, Fortino Capital","156,696"
Private Equity Round - SIGDEV,https://www.crunchbase.com/funding_round/sigdev-private-equity--cf822d75,SIGDEV,https://www.crunchbase.com/organization/sigdev,Private Equity,"Berlin, Berlin, Germany, Europe",7800000,USD,7800000,2022-02-04,Private Equity,,,,Yes,SIGDEV is a financial services company helping its customers mitigate risk in all market conditions.,"Consulting, Financial Services, Information Technology",,https://sig.dev,$1M to $10M,8050000,USD,8050000,Private Equity,2,,,,,"123,362"
Private Equity Round - SIGDEV,https://www.crunchbase.com/funding_round/sigdev-private-equity--96177e45,SIGDEV,https://www.crunchbase.com/organization/sigdev,Private Equity,"Berlin, Berlin, Germany, Europe",250000,USD,250000,2020-12-07,Private Equity,,,,Yes,SIGDEV is a financial services company helping its customers mitigate risk in all market conditions.,"Consulting, Financial Services, Information Technology",,https://sig.dev,$1M to $10M,8050000,USD,8050000,Private Equity,2,,1,,Kenan Sulayman,"267,574"
Post-IPO Equity - Signa Sports United,https://www.crunchbase.com/funding_round/signa-sports-united-post-ipo-equity--f70afa1a,Signa Sports United,https://www.crunchbase.com/organization/signa-sports-united,Post-IPO Equity,"Berlin, Berlin, Germany, Europe",300000000,USD,300000000,2021-12-15,,,,,Yes,"Signa Sports United is a sports e-commerce platform for bike, tennis, outdoor, team sports and athleisure.","E-Commerce, E-Commerce Platforms, Information Technology, Retail, Sports",,https://www.signa-sportsunited.com,$1B to $10B,300000000,USD,300000000,IPO,1,Ron Burkle,2,,"Bridgepoint, Ron Burkle","639,633"
Private Equity Round - Smarketer,https://www.crunchbase.com/funding_round/smarketer-private-equity--29aca25b,Smarketer,https://www.crunchbase.com/organization/smarketer,Private Equity,"Berlin, Berlin, Germany, Europe",,,,2022-02-01,Private Equity,,,,Yes,Smarketer one of the leading certified full-service AdWords agencies in the DA-CH region.,"Advertising, Consulting",,http://www.smarketer.de/,Less than $1M,,,,Private Equity,1,EMH Partners,1,1,EMH Partners,"54,391"
Series A - Smunch.co,https://www.crunchbase.com/funding_round/smunch-co-series-a--89d989e2,Smunch.co,https://www.crunchbase.com/organization/smunch-co,Series A,"Berlin, Berlin, Germany, Europe",18000000,EUR,21139166,2020-10-14,Early Stage Venture,,,,Yes,"Smunch is the no investment virtual canteen, delivering delicious and affordable lunches for offices.","Catering, Food and Beverage, Food Processing",,https://www.smunch.com,$10M to $50M,18000000,EUR,21139166,Early Stage Venture,2,Luxor Capital Group,4,,"Colle Capital Partners, Luxor Capital Group, Nosara Capital, Thomassin Emmanuel","668,396"
Series A - Softr,https://www.crunchbase.com/funding_round/softr-series-a--990af57e,Softr,https://www.crunchbase.com/organization/softr,Series A,"Berlin, Berlin, Germany, Europe",13500000,USD,13500000,2022-01-18,Early Stage Venture,,,,Yes,"Softr offers a platform to build custom websites, web apps, and portals from Airtable.","Productivity Tools, SaaS, Software, Web Apps",,https://www.softr.io,$1M to $10M,15700000,USD,15700000,Early Stage Venture,3,FirstMark,26,1,"Andreas Klinger, Andrey Khusid, Ashley Mayer, Atlantic Labs, Austen Allred, Brian Balfour, Christian Reber, Cindy Bi, Cristina Cordova, Elena Verna, Fareed Mosavat, FirstMark, Gokul Rajaram, Jaclyn Rice Nelson, Job van der Voort, Johnny Boufarhat, Julian Shapiro, Karthik Puvvada, Kieran Flanagan, Koen Bok, Packy McCormick, Paul Yacoubian, s16vc, Scott Belsky, Shane Mac, Tiny VC","573,960"
Series F - Solaris,https://www.crunchbase.com/funding_round/solarisbank-ag-series-f--5bf08603,Solaris,https://www.crunchbase.com/organization/solarisbank-ag,Series F,"Berlin, Berlin, Germany, Europe",58000000,EUR,62997873,2024-03-19,Late Stage Venture,,,,Yes,Solarisbank is an embedded finance platform that enables other companies to provide their own financial services through APIs.,"Banking, Financial Services, FinTech, Information Technology",,https://www.solarisbank.com/,$100M to $500M,481100000,EUR,553092601,Late Stage Venture,8,SBI Group,1,,SBI Group,"39,851"
Series E - Solaris,https://www.crunchbase.com/funding_round/solarisbank-ag-series-e--d0c338d5,Solaris,https://www.crunchbase.com/organization/solarisbank-ag,Series E,"Berlin, Berlin, Germany, Europe",40000000,EUR,45495802,2022-01-01,Late Stage Venture,,,,Yes,Solarisbank is an embedded finance platform that enables other companies to provide their own financial services through APIs.,"Banking, Financial Services, FinTech, Information Technology",,https://www.solarisbank.com/,$100M to $500M,481100000,EUR,553092601,Late Stage Venture,8,,,,,"248,201"
Series F - Solaris,https://www.crunchbase.com/funding_round/solarisbank-ag-series-f--016d8058,Solaris,https://www.crunchbase.com/organization/solarisbank-ag,Series F,"Berlin, Berlin, Germany, Europe",38000000,EUR,41682206,2023-07-07,Late Stage Venture,1558000000,USD,1558000000,Yes,Solarisbank is an embedded finance platform that enables other companies to provide their own financial services through APIs.,"Banking, Financial Services, FinTech, Information Technology",,https://www.solarisbank.com/,$100M to $500M,481100000,EUR,553092601,Late Stage Venture,8,,3,,"BBVA, Lakestar, Samsung Catalyst Fund","650,807"
Series D - Solaris,https://www.crunchbase.com/funding_round/solarisbank-ag-series-d--3683c7ff,Solaris,https://www.crunchbase.com/organization/solarisbank-ag,Series D,"Berlin, Berlin, Germany, Europe",190000000,EUR,224293064,2021-07-26,Late Stage Venture,1210000000,EUR,1428392669,Yes,Solarisbank is an embedded finance platform that enables other companies to provide their own financial services through APIs.,"Banking, Financial Services, FinTech, Information Technology",,https://www.solarisbank.com/,$100M to $500M,481100000,EUR,553092601,Late Stage Venture,8,Decisive Capital Management,10,,"BBVA, Compagnie Nationale à Portefeuille, Decisive Capital Management, FJ Labs, HV Capital, Ilavska Vuillermoz Capital, Pathway Capital Management, Stableton Financial, Vulcan Capital, Yabeo","532,829"
Series C - Solaris,https://www.crunchbase.com/funding_round/solarisbank-ag-series-c--2d39c2ac,Solaris,https://www.crunchbase.com/organization/solarisbank-ag,Series C,"Berlin, Berlin, Germany, Europe",60000000,EUR,67407020,2020-06-30,Late Stage Venture,260000000,EUR,292097089,Yes,Solarisbank is an embedded finance platform that enables other companies to provide their own financial services through APIs.,"Banking, Financial Services, FinTech, Information Technology",,https://www.solarisbank.com/,$100M to $500M,481100000,EUR,553092601,Late Stage Venture,8,"HV Capital, Yabeo",10,1,"ABN AMRO Ventures, Banco Bilbao Vizcaya Argentaria, Global Brain Corporation, HV Capital, Lakestar, Samsung Catalyst Fund, SBI Group, Storm Ventures, Vulcan Capital, Yabeo","470,044"
Series A - Solarworx,https://www.crunchbase.com/funding_round/solarworx-series-a--70533ec0,Solarworx,https://www.crunchbase.com/organization/solarworx,Series A,"Berlin, Berlin, Germany, Europe",1000000,EUR,1190140,2021-03-16,Early Stage Venture,,,,Yes,Solarworx develops smart solar solutions for rural off-grid households and businesses.,"Energy, Energy Efficiency, Solar",,https://www.solarworx.io/,$1M to $10M,1892680,EUR,2236252,Early Stage Venture,2,Canadian Solar,3,,"Canadian Solar, EIT InnoEnergy, KFW DEG","104,784"
Series A - Solsten,https://www.crunchbase.com/funding_round/12traits-series-a--5c3bee00,Solsten,https://www.crunchbase.com/organization/12traits,Series A,"Berlin, Berlin, Germany, Europe",8000000,USD,8000000,2020-10-29,Early Stage Venture,,,,Yes,Solsten is an AI firm engaged in understanding human behavior in the digital world to power the future of customer experience.,"Artificial Intelligence (AI), Information Technology, Machine Learning, Psychology",,https://solsten.io/,,38600000,USD,38600000,Early Stage Venture,5,,1,,Alumni Ventures,"167,413"
Series B - Solsten,https://www.crunchbase.com/funding_round/12traits-series-b--e80d30d7,Solsten,https://www.crunchbase.com/organization/12traits,Series B,"Berlin, Berlin, Germany, Europe",21800000,USD,21800000,2022-08-18,Early Stage Venture,,,,Yes,Solsten is an AI firm engaged in understanding human behavior in the digital world to power the future of customer experience.,"Artificial Intelligence (AI), Information Technology, Machine Learning, Psychology",,https://solsten.io/,,38600000,USD,38600000,Early Stage Venture,5,Konvoy,9,1,"Bascom Ventures, Dentsu Ventures, Galaxy Interactive, GFR Fund, Inventure, Konvoy, Sisu Game Ventures, Warburg Serres Investments, Washington Harbour Partners","251,977"
Series A - Solsten,https://www.crunchbase.com/funding_round/12traits-series-a--03abf0a7,Solsten,https://www.crunchbase.com/organization/12traits,Series A,"Berlin, Berlin, Germany, Europe",6950000,USD,6950000,2021-06-30,Early Stage Venture,20000000,USD,20000000,Yes,Solsten is an AI firm engaged in understanding human behavior in the digital world to power the future of customer experience.,"Artificial Intelligence (AI), Information Technology, Machine Learning, Psychology",,https://solsten.io/,,38600000,USD,38600000,Early Stage Venture,5,Inventure,2,,"Inventure, Milkbox Partners","516,200"
Series A - Solytic,https://www.crunchbase.com/funding_round/solytic-gmbh-series-a--4de1f863,Solytic,https://www.crunchbase.com/organization/solytic-gmbh,Series A,"Berlin, Berlin, Germany, Europe",3500000,EUR,3807949,2020-02-25,Early Stage Venture,,,,Yes,"Solytic is a post-installation solar platform that helps stakeholders to drive profits, cut costs and extend lifecycles.","Clean Energy, CleanTech, Energy, Renewable Energy, Solar",,https://www.solytic.com/,$1M to $10M,8500000,EUR,9553501,,4,Vattenfall,3,,"EWE AG, THELO Investors, Vattenfall","91,985"
Series A - SourcingBot,https://www.crunchbase.com/funding_round/sourcingbot-series-a--51927467,SourcingBot,https://www.crunchbase.com/organization/sourcingbot,Series A,"Berlin, Berlin, Germany, Europe",1750000,USD,1750000,2021-05-01,Early Stage Venture,3000000,USD,3000000,Yes,SourcingBot strives to be the leading platform for sourcing engineers to meet up.,"Database, Electronics, Manufacturing, Risk Management",,http://www.sourcingbot.com/,$1M to $10M,3417738,USD,3417738,Early Stage Venture,3,,,,,"94,541"
Series B - Spectrm,https://www.crunchbase.com/funding_round/spectrm-series-b--d75193dc,Spectrm,https://www.crunchbase.com/organization/spectrm,Series B,"Berlin, Berlin, Germany, Europe",6500000,USD,6500000,2023-06-06,Early Stage Venture,,,,Yes,"Consumer marketers use Spectrm to engage and convert customers with AI chatbots on popular messaging apps, like WhatsApp and Messenger.","Analytics, Artificial Intelligence (AI), Chatbot, CRM, Enterprise Software, Marketing Automation, Messaging, Natural Language Processing, SaaS",,http://www.spectrm.io,$1M to $10M,11000000,USD,11000000,Early Stage Venture,4,3TS Capital Partners,5,1,"3TS Capital Partners, BDMI, Jens Schumann, LVH Global, North Base Media","10,126"
Series A - Spectrm,https://www.crunchbase.com/funding_round/spectrm-series-a--51784b3e,Spectrm,https://www.crunchbase.com/organization/spectrm,Series A,"Berlin, Berlin, Germany, Europe",3000000,USD,3000000,2020-05-26,Early Stage Venture,,,,Yes,"Consumer marketers use Spectrm to engage and convert customers with AI chatbots on popular messaging apps, like WhatsApp and Messenger.","Analytics, Artificial Intelligence (AI), Chatbot, CRM, Enterprise Software, Marketing Automation, Messaging, Natural Language Processing, SaaS",,http://www.spectrm.io,$1M to $10M,11000000,USD,11000000,Early Stage Venture,4,Runa Capital,1,1,Runa Capital,"171,593"
Series A - SPREAD AI,https://www.crunchbase.com/funding_round/spread-d89f-series-a--d03ffa99,SPREAD AI,https://www.crunchbase.com/organization/spread-d89f,Series A,"Berlin, Berlin, Germany, Europe",16000000,USD,16000000,2023-05-03,Early Stage Venture,,,,Yes,Empower your engineers to accelerate innovation with easy collaboration on all mechatronic data,"Artificial Intelligence (AI), B2B, Industrial Engineering, SaaS, Software Engineering",,https://www.spread.ai,$1B to $10B,18916930,USD,18916930,Early Stage Venture,4,HV Capital,4,2,"Cavalry Ventures, Dylan Field, HV Capital, Walter Kortschak","446,830"
Series C - Spryker,https://www.crunchbase.com/funding_round/spryker-systems-series-c--3b71c883,Spryker,https://www.crunchbase.com/organization/spryker-systems,Series C,"Berlin, Berlin, Germany, Europe",130000000,USD,130000000,2020-12-17,Late Stage Venture,370000000,USD,370000000,Yes,Spryker is a commerce technology platform that enables global enterprises to build transactional business models.,"B2B, B2C, E-Commerce Platforms, Enterprise Software, Marketplace, SaaS",,http://spryker.com,$100M to $500M,152000000,USD,152000000,,4,TCV,3,5,"One Peak, Project A Ventures, TCV","579,666"
Post-IPO Equity - ST Energy,https://www.crunchbase.com/funding_round/st-energy-post-ipo-equity--689b31b3,ST Energy,https://www.crunchbase.com/organization/st-energy,Post-IPO Equity,"Berlin, Berlin, Germany, Europe",8650000,USD,8650000,2021-03-12,,8350000,USD,8350000,Yes,Oil & Gas,"Energy, Oil and Gas, Renewable Energy",,https://www.stenergy.com/eu,,8650000,USD,8650000,IPO,1,Quassar Capital,4,,"European Central Bank, German Deep Tech, Quassar Capital, Swisscom Ventures","580,173"
Series A - Steady,https://www.crunchbase.com/funding_round/steady-series-a--c0a8823d,Steady,https://www.crunchbase.com/organization/steady,Series A,"Berlin, Berlin, Germany, Europe",2250000,EUR,2615643,2021-10-21,Early Stage Venture,,,,Yes,Membership Platform for Independent Content Creators,"Blogging Platforms, Content Creators, Marketing Automation, Publishing, Subscription Service",,https://www.steadyHQ.com,$1B to $10B,5225000,EUR,5993311,Early Stage Venture,9,,3,,"Gaingels, Müller Medien, Trafo Investment","174,686"
Private Equity Round - Sunday Natural,https://www.crunchbase.com/funding_round/sunday-natural-private-equity--76ad6994,Sunday Natural,https://www.crunchbase.com/organization/sunday-natural,Private Equity,"Berlin, Berlin, Germany, Europe",800000000,EUR,875597322,2024-01-15,Private Equity,,,,Yes,"Sunday Natural develops various kinds of organic, plant-based, and healthy products.","Organic, Personal Health, Sustainability, Wellness",,https://www.sunday.de,$100M to $500M,800000000,EUR,875597322,Private Equity,1,CVC Capital Partners,1,2,CVC Capital Partners,"71,172"
Series A - Sunhero,https://www.crunchbase.com/funding_round/sunhero-series-a--7ac34151,Sunhero,https://www.crunchbase.com/organization/sunhero,Series A,"Berlin, Berlin, Germany, Europe",10000000,EUR,10723240,2023-03-13,Early Stage Venture,,,,Yes,Sunhero delivers custom-built solar panel solutions.,"Renewable Energy, Solar",,https://www.sunhero.com,$50M to $100M,16500000,EUR,17834089,Early Stage Venture,3,"Planet A Ventures, Vorwerk Ventures",5,3,"Acurio Ventures, Planet A Ventures, Redstone.VC, Speedinvest, Vorwerk Ventures","631,788"
Series A - Superchat,https://www.crunchbase.com/funding_round/superchat-series-a--acb711c9,Superchat,https://www.crunchbase.com/organization/superchat,Series A,"Berlin, Berlin, Germany, Europe",15600000,USD,15600000,2022-01-12,Early Stage Venture,,,,Yes,"Superchat helps your business connect with your customers, acquire new customers and retain existing ones.","Internet, SMS, Telecommunications",,https://www.superchat.com,$1M to $10M,19560029,USD,19560029,Early Stage Venture,3,Blossom Capital,2,2,"468 Capital, Blossom Capital","647,695"
Series A - Surve Mobility,https://www.crunchbase.com/funding_round/chargery-series-a--6a7993af,Surve Mobility,https://www.crunchbase.com/organization/chargery,Series A,"Berlin, Berlin, Germany, Europe",5000000,EUR,5925750,2020-10-21,Early Stage Venture,,,,Yes,Surve Mobility Europe's No. 1 for intelligent shared mobility operations.,"Automotive, Car Sharing, Logistics, Software, Transportation",,http://www.survemobility.com,,5000000,EUR,5925750,Early Stage Venture,6,Helvetia Venture Fund,1,,Helvetia Venture Fund,"141,073"
Series A - Swobbee,https://www.crunchbase.com/funding_round/swobbee-series-a--54cab3a5,Swobbee,https://www.crunchbase.com/organization/swobbee,Series A,"Berlin, Berlin, Germany, Europe",6000000,EUR,6644143,2022-03-09,Early Stage Venture,30000000,EUR,33220715,Yes,Swobbee is a Berlin-based startup that’s working on commercializing battery swapping for micromobility vehicles.,"Battery, Charging Infrastructure, Fleet Management, Hardware, Professional Services, Sharing Economy, Software",,https://swobbee.de,$10M to $50M,8000000,EUR,8839776,Early Stage Venture,4,EIT InnoEnergy,1,1,EIT InnoEnergy,"320,162"
Series A - Swobbee,https://www.crunchbase.com/funding_round/swobbee-series-a--3a3e1b99,Swobbee,https://www.crunchbase.com/organization/swobbee,Series A,"Berlin, Berlin, Germany, Europe",2000000,EUR,2195633,2023-04-25,Early Stage Venture,,,,Yes,Swobbee is a Berlin-based startup that’s working on commercializing battery swapping for micromobility vehicles.,"Battery, Charging Infrastructure, Fleet Management, Hardware, Professional Services, Sharing Economy, Software",,https://swobbee.de,$10M to $50M,8000000,EUR,8839776,Early Stage Venture,4,"Clean Future Dividend Fund, SpeedUp Energy Innovation",2,3,"Clean Future Dividend Fund, SpeedUp Energy Innovation","521,657"
Series B - T-knife,https://www.crunchbase.com/funding_round/t-knife-series-b--73d0a341,T-knife,https://www.crunchbase.com/organization/t-knife,Series B,"Berlin, Berlin, Germany, Europe",110000000,USD,110000000,2021-08-02,Early Stage Venture,,,,Yes,T-knife is a developer of T cell receptors intended for T cell therapy of cancer.,Biotechnology,,https://t-knife.com/,$1M to $10M,197435084,USD,197435084,Early Stage Venture,3,Fidelity,9,4,"Andera Partners, CaaS Capital Management, Casdin Capital, EQT Life Sciences, Fidelity, Qatar Investment Authority, RA Capital Management, Sixty Degree Capital, Versant Ventures","80,934"
