Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Pre Seed Round - Myos,https://www.crunchbase.com/funding_round/myosfinance-pre-seed--8fea0f0a,Myos,https://www.crunchbase.com/organization/myosfinance,Pre-Seed,"Berlin, Berlin, Germany, Europe",1720000,EUR,1926819,2019-05-01,Seed,,,,Yes,"Rethinking working capital | Myos helps merchants of all kind grow to scale, fully digital, flexible and without personal guarantees","B2B, Big Data, E-Commerce, FinTech, Lending, Machine Learning, Marketplace",,https://myos.com,Less than $1M,38085000,EUR,44378051,Early Stage Venture,9,Berlin Technologie Holding,"Berlin Technologie Holding, GE32 Capital, Polar Light Ventures",3,,"533,095"
Pre Seed Round - rvolt.,https://www.crunchbase.com/funding_round/rvolt-pre-seed--e3c77c76,rvolt.,https://www.crunchbase.com/organization/rvolt,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-05-01,Seed,1000000,EUR,1120244,Yes,Your smart home sustainability platform.,"Clean Energy, Information Technology, Renewable Energy, Smart Home",,https://rvolt.io,$1M to $10M,,,,Seed,1,,,,,"534,741"
Grant - Ultimate,https://www.crunchbase.com/funding_round/ultimate-ai-grant--5fe7e7e8,Ultimate,https://www.crunchbase.com/organization/ultimate-ai,Grant,"Berlin, Berlin, Germany, Europe",2140000,EUR,2358218,2019-09-20,,,,,No,Ultimate is a virtual agent platform that offers customer service automation.,"Artificial Intelligence (AI), Chatbot, Information Technology, SaaS, Small and Medium Businesses",,https://www.ultimate.ai/,$10M to $50M,27400545,USD,27400545,M&A,7,European Innovation Council,European Innovation Council,1,,"493,476"
Venture Round - Watchmaster,https://www.crunchbase.com/funding_round/watchmaster-series-unknown--5245b857,Watchmaster,https://www.crunchbase.com/organization/watchmaster,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",3000000,EUR,3321523,2019-07-31,,,,,Yes,Watchmaster.com is a digital marketplace for buying and selling luxury watches.,"Consumer Goods, E-Commerce, Jewelry, Marketplace",,https://www.watchmaster.com/,$10M to $50M,54635926,USD,54635926,,9,Milano Investment Partners SGR,Milano Investment Partners SGR,1,,"539,053"
Pre Seed Round - FABVOTE,https://www.crunchbase.com/funding_round/fabvote-pre-seed--7f902aee,FABVOTE,https://www.crunchbase.com/organization/fabvote,Pre-Seed,"Berlin, Berlin, Germany, Europe",200000,EUR,224101,2019-04-01,Seed,1000000,USD,1000000,Yes,"Community voting APP for lifestyle, fashion, beauty and more, connecting brands with their target group.","App Marketing, Apps",,https://www.fabvote.com,,200000,EUR,224101,Seed,1,,,,,"539,273"
Series C - bonify,https://www.crunchbase.com/funding_round/bonify-series-c--d3dfb42e,bonify,https://www.crunchbase.com/organization/bonify,Series C,"Berlin, Berlin, Germany, Europe",,,,2019-07-16,Late Stage Venture,,,,Yes,Bonify is a Fintech startup based in Berlin that offers credit scoring tools and services to its users.,"Credit, Finance, Financial Services, FinTech, Personal Finance",,https://www.bonify.de,$1M to $10M,5500000,EUR,5834949,M&A,4,"Experian Ventures, Mouro Capital","DN Capital, Experian Ventures, Mosaic Ventures, Mouro Capital, Ribbit Capital",5,2,"539,664"
Seed Round - FoldAirs,https://www.crunchbase.com/funding_round/foldairs-seed--5f57d30f,FoldAirs,https://www.crunchbase.com/organization/foldairs,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-03-01,Seed,,,,Yes,FoldAirs is a Mobile App that specializes in custom-printed folders and other presentation materials.,"Contact Management, Mobile Advertising, Mobile Apps, Software",,https://foldairs.com/,,,,,Seed,1,,,,,"536,734"
Pre Seed Round - Plan A,https://www.crunchbase.com/funding_round/plana-earth-pre-seed--f549d028,Plan A,https://www.crunchbase.com/organization/plana-earth,Pre-Seed,"Berlin, Berlin, Germany, Europe",3000000,USD,3000000,2019-05-03,Seed,,,,Yes,Plan A is SaaS company offering a decarbonisation and policy alignment platform for business and their value chain participants.,"Analytics, Business Intelligence, GreenTech, Machine Learning, Sustainability",,https://plana.earth,Less than $1M,42988861,USD,42988861,Early Stage Venture,5,,,,,"537,489"
Series A - Enpal,https://www.crunchbase.com/funding_round/enpal-series-a--92dc66e0,Enpal,https://www.crunchbase.com/organization/enpal,Series A,"Berlin, Berlin, Germany, Europe",,,,2019-08-20,Early Stage Venture,,,,Yes,Enpal is a photovoltaics leasing firm that provides solar power systems for homeowners.,"Energy, Environmental Consulting, Renewable Energy, Solar",,https://www.enpal.de,$100M to $500M,3375000000,EUR,3693879999,Late Stage Venture,16,,"Lukasz Gadowski, Picus Capital",2,2,"542,056"
Series B - AMBOSS,https://www.crunchbase.com/funding_round/amboss-miamed-gmbh-series-b--f3e894ae,AMBOSS,https://www.crunchbase.com/organization/amboss-miamed-gmbh,Series B,"Berlin, Berlin, Germany, Europe",30000000,EUR,33775188,2019-07-10,Early Stage Venture,,,,Yes,AMBOSS is a medical knowledge and learning platform.,"E-Learning, EdTech, Education, Health Care, Hospital, Medical, mHealth, Universities",,https://www.amboss.com/us,$10M to $50M,35000000,EUR,39076352,Early Stage Venture,4,"Partech, Target Global","Cherry Ventures, Holtzbrinck Digital, Partech, Target Global, Wellington Partners",5,1,"547,390"
Pre Seed Round - voiio,https://www.crunchbase.com/funding_round/voiio-pre-seed--c2a5d1b8,voiio,https://www.crunchbase.com/organization/voiio,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-06-20,Seed,,,,Yes,"voiio is the first all-in-one solution for companies that care about their employees physical, mental and emotional welfare.",Health Care,,https://voiio.de,$1M to $10M,,,,Seed,2,Ananda Impact Ventures,"Ananda Impact Ventures, Steffen Zoller",2,,"563,284"
Grant - Handfleet,https://www.crunchbase.com/funding_round/handfleet-grant--a741d22e,Handfleet,https://www.crunchbase.com/organization/handfleet,Grant,"Berlin, Berlin, Germany, Europe",71429,EUR,81868,2019-01-01,,,,,No,Handfleet create devices to help transportation industry & the truck drivers understand better everything related to their trucks & fleet.,"Automotive, Electronics, Internet of Things, Robotics",,http://handfleet.com,Less than $1M,71429,EUR,81868,,1,,EASME,1,,"564,341"
Series D - N26,https://www.crunchbase.com/funding_round/n26-series-d--ab1c180f,N26,https://www.crunchbase.com/organization/n26,Series D,"Berlin, Berlin, Germany, Europe",170000000,USD,170000000,2019-07-17,Late Stage Venture,3330000000,USD,3330000000,Yes,N26 is a financial services company that offers mobile banking solutions.,"Banking, Finance, Financial Services, FinTech, InsurTech",,https://n26.com,Less than $1M,1719059587,USD,1719059587,Late Stage Venture,12,,"Allianz X, Earlybird Venture Capital, GIC, Greyhound Capital, Insight Partners, Tencent, Valar Ventures",7,2,"564,361"
Venture Round - Nextgen Reader,https://www.crunchbase.com/funding_round/nextmatters-series-unknown--1ee412d7,Nextgen Reader,https://www.crunchbase.com/organization/nextmatters,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2019-05-06,,,,,Yes,Building next generation apps for Windows platform.,Windows Phone,,http://nextmatters.com/,Less than $1M,,,,,1,,,,,"569,722"
Seed Round - Tracks,https://www.crunchbase.com/funding_round/tracks-fa20-seed--7e481c1a,Tracks,https://www.crunchbase.com/organization/tracks-fa20,Seed,"Berlin, Berlin, Germany, Europe",600000,EUR,671607,2019-06-01,Seed,4000000,EUR,4477378,Yes,"We pioneer the road freight industry’s transformation towards greater efficiency, supply chain transparency and environmental sustainability","Analytics, Artificial Intelligence (AI), Freight Service, Information Technology, Logistics, Software, Supply Chain Management, Transportation",,http://tracks.eco,$1M to $10M,1894000,EUR,2250651,M&A,3,,"Golzern Holding GmbH, MobilityFund",2,,"549,047"
Private Equity Round - Quentic,https://www.crunchbase.com/funding_round/ecointense-private-equity--9ab66e23,Quentic,https://www.crunchbase.com/organization/ecointense,Private Equity,"Berlin, Berlin, Germany, Europe",15000000,EUR,16746679,2019-05-21,Private Equity,,,,Yes,Quentic is a computer software company for EHSQ and ESG management,"Computer, Enterprise Software, Software, Sustainability",,https://www.quentic.com,$1M to $10M,42313275,USD,42313275,M&A,3,"Morgan Stanley Expansion Capital, One Peak","Morgan Stanley Expansion Capital, One Peak",2,1,"549,182"
Seed Round - Sensefinity,https://www.crunchbase.com/funding_round/sensefinity-seed--386c0eb5,Sensefinity,https://www.crunchbase.com/organization/sensefinity,Seed,"Berlin, Berlin, Germany, Europe",700000,USD,700000,2019-05-31,Seed,,,,Yes,Sensefinity is provides supply-chains using AI and Blockchain.,"Analytics, Artificial Intelligence (AI), Blockchain, Delivery, Internet of Things, Logistics, Machine Learning, Supply Chain Management",,https://www.sensefinity.com,$1M to $10M,5310832,USD,5310832,Seed,8,,"H-FARM, Katapult, LC Ventures, REDangels, Techstars",5,,"573,511"
Venture Round - Valise,https://www.crunchbase.com/funding_round/valise-series-unknown--73e483dd,Valise,https://www.crunchbase.com/organization/valise,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2019-05-20,,,,,Yes,Valise provides insider access & unique experiences to the modern day internationalist.,,,http://valise.me/lemagasin,,,,,,2,Isetan Mitsukoshi Innovations,Isetan Mitsukoshi Innovations,1,,"573,784"
Series C - Signavio,https://www.crunchbase.com/funding_round/signavio-series-c--8c1bc112,Signavio,https://www.crunchbase.com/organization/signavio,Series C,"Berlin, Berlin, Germany, Europe",177000000,USD,177000000,2019-07-11,Late Stage Venture,223000000,USD,223000000,Yes,Signavio provides tools for business process management.,"Business Development, Business Process Automation (BPA), Computer, SaaS, Software",,http://www.signavio.com,$10M to $50M,229569949,USD,229569949,M&A,3,Apax Digital,"Apax Digital, DTCP",2,3,"573,900"
Seed Round - Phase,https://www.crunchbase.com/funding_round/phase-d6fe-seed--17f6d842,Phase,https://www.crunchbase.com/organization/phase-d6fe,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-08-01,Seed,,,,Yes,"Phase is a visual and intuitive digital design tool, reworked for the new age.","Product Design, Web Design",,https://phase.com,,750000,EUR,907612,,5,,"42CAP, SquareOne Venture Capital",2,1,"551,042"
Funding Round - Polypoly,https://www.crunchbase.com/funding_round/polypoly-undisclosed--a73ab785,Polypoly,https://www.crunchbase.com/organization/polypoly,Funding Round,"Berlin, Berlin, Germany, Europe",,,,2019-06-02,,,,,Yes,polypoly develops decentralized EDGE computing solutions.,"Business Development, Developer Tools, Information Services, Internet",,https://polypoly-business.com,$1M to $10M,,,,,1,,,,,"551,760"
Angel Round - Trendblog,https://www.crunchbase.com/funding_round/trendblog-5025-angel--ce87c6fe,Trendblog,https://www.crunchbase.com/organization/trendblog-5025,Angel,"Berlin, Berlin, Germany, Europe",,,,2019-04-01,Seed,,,,Yes,The fashion network that allow anyone to influence the next fashion trend. Rate & get style feedback. Available on all AppStores!,"E-Commerce, Fashion, Information Technology, Internet, Social Media, Software",,https://www.trendblog.app,,,,,Seed,1,,,,,"551,941"
Corporate Round - Architrave,https://www.crunchbase.com/funding_round/architrave-corporate-round--749f4378,Architrave,https://www.crunchbase.com/organization/architrave,Corporate Round,"Berlin, Berlin, Germany, Europe",,,,2019-01-29,,,,,Yes,Architrave is to make the real estate industry more transparent and efficient by introducing genuinely digital processes.,"Archiving Service, Asset Management, Data Storage, Document Management, Information Services, Property Management, Real Estate, Real Estate Investment, Security, Software",,https://www.architrave.de/,$1M to $10M,2000000,EUR,2273213,Early Stage Venture,4,DekaBank,DekaBank,1,1,"520,692"
Pre Seed Round - snuggs,https://www.crunchbase.com/funding_round/snuggs-pre-seed--81d25fd9,snuggs,https://www.crunchbase.com/organization/snuggs,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-10-29,Seed,,,,Yes,"We develop honest and sustainable products related to periods, to vaginal and mental health.","B2C, Consumer, Consumer Goods, Cosmetics, Fashion, Health Care, Lingerie, Mental Health",,https://snuggs.de/,,1837600,EUR,2134544,Seed,3,,N1,1,,"552,836"
Angel Round - HUG A PET,https://www.crunchbase.com/funding_round/hug-a-pet-angel--0892ea06,HUG A PET,https://www.crunchbase.com/organization/hug-a-pet,Angel,"Berlin, Berlin, Germany, Europe",,,,2019-01-10,Seed,,,,Yes,Bringing digital and traditional veterinary services to the door of Pet Owners,"Health Care, Home Health Care, Hospitality, Internet, Pet, Software, Veterinary",,https://hugapet.de,,,,,Seed,3,,"APX, IBB Ventures, Loyal VC, Nikolaus Hahne",4,,"553,544"
Series A - emnify,https://www.crunchbase.com/funding_round/emnify-series-a--ce3e62a4,emnify,https://www.crunchbase.com/organization/emnify,Series A,"Berlin, Berlin, Germany, Europe",8000000,EUR,8787510,2019-10-09,Early Stage Venture,,,,Yes,"EMnify is the leading cloud building block for cellular communications in the IoT stack, connecting millions of IoT devices globally.","Cloud Computing, Developer APIs, Enterprise Software, IaaS, Internet of Things, PaaS, SaaS, Telecommunications",,http://www.emnify.com,$1M to $10M,79904160,USD,79904160,Early Stage Venture,4,,,,,"554,535"
Seed Round - Intertempi,https://www.crunchbase.com/funding_round/intertempi-seed--eda5de5d,Intertempi,https://www.crunchbase.com/organization/intertempi,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-01-01,Seed,,,,Yes,Intertempi is transforms unused commercial space into flexible workspace.,"Coworking, Real Estate, Software",,https://intertempi.com/,$1B to $10B,,,,Seed,1,High Rise Ventures,High Rise Ventures,1,,"584,260"
Series A - Upvest,https://www.crunchbase.com/funding_round/upvest-co-series-a--f64d456c,Upvest,https://www.crunchbase.com/organization/upvest-co,Series A,"Berlin, Berlin, Germany, Europe",7800000,EUR,8684035,2019-12-11,Early Stage Venture,,,,Yes,Upvest helps businesses build seamless investment experiences their customers love.,"Banking, Financial Services, FinTech, Information Technology, Software",,https://upvest.co,$50M to $100M,199147383,USD,199147383,Late Stage Venture,8,Notion Capital,"HV Capital, Notion Capital, Partech",3,3,"584,304"
Funding Round - Earlybird Venture Capital,https://www.crunchbase.com/funding_round/earlybird-venture-capital-undisclosed--d0e79e0a,Earlybird Venture Capital,https://www.crunchbase.com/organization/earlybird-venture-capital,Funding Round,"Berlin, Berlin, Germany, Europe",,,,2019-06-01,,,,,Yes,Earlybird is a venture capital investor focused on European technology innovators.,"Financial Services, Incubators, Venture Capital",,http://earlybird.com/,,18000000,EUR,20988757,,2,,Yildiz Ventures,1,,"524,911"
Series B - TIER Mobility,https://www.crunchbase.com/funding_round/tier-mobility-series-b--bffcd41c,TIER Mobility,https://www.crunchbase.com/organization/tier-mobility,Series B,"Berlin, Berlin, Germany, Europe",60000000,USD,60000000,2019-10-07,Early Stage Venture,,,,Yes,TIER Mobility is a micro-mobility company that provides sustainable ride-sharing solutions to its customers.,"Electric Vehicle, GreenTech, Ride Sharing, Transportation",,http://www.tier.app,$100M to $500M,646934882,USD,646934882,,11,Goodwater Capital,"AXA Group, Evli Growth Partners, Goodwater Capital, Indico Capital Partners, Kibo Ventures, Market One Capital, Nico Rosberg, Northzone, Point9, Speedinvest, White Star Capital",11,5,"556,891"
Seed Round - Flank,https://www.crunchbase.com/funding_round/legal-os-seed--d36fe645,Flank,https://www.crunchbase.com/organization/legal-os,Seed,"Berlin, Berlin, Germany, Europe",2200000,USD,2200000,2019-06-19,Seed,,,,Yes,AI Workforce for Enterprise Governance,"Artificial Intelligence (AI), Information Technology, Legal, Software",,https://getflank.ai,$1M to $10M,8200000,USD,8200000,Seed,5,HV Capital,"HV Capital, Speedinvest",2,1,"556,981"
Venture Round - Betterguards,https://www.crunchbase.com/funding_round/betterguards-technology-series-unknown--b04665c0,Betterguards,https://www.crunchbase.com/organization/betterguards-technology,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2019-05-15,,,,,Yes,Betterguards is a next-generation sports technology company changing the game through ankle injury prevention and performance innovation.,"Health Care, Sporting Goods",,https://betterguards.com,,,,,,1,SHS Capital,"Brandenburg Kapital, Die Brückenköpfe, SHS Capital",3,,"558,125"
Series B - Wunderflats,https://www.crunchbase.com/funding_round/wunderflats-series-b--e6c3f2ec,Wunderflats,https://www.crunchbase.com/organization/wunderflats,Series B,"Berlin, Berlin, Germany, Europe",8000000,EUR,8972000,2019-07-08,Early Stage Venture,,,,Yes,Wunderflats is an online platform that enables users to find and rent furnished apartments.,"Information Services, Real Estate, Rental Property",,https://wunderflats.com,$10M to $50M,33970218,USD,33970218,Late Stage Venture,7,PT1,"Axel Springer, Creathor Ventures, IBB Ventures, PT1, Round Hill Ventures",5,2,"587,959"
Series A - Lingoda,https://www.crunchbase.com/funding_round/lingoda-series-a--13a99756,Lingoda,https://www.crunchbase.com/organization/lingoda,Series A,"Berlin, Berlin, Germany, Europe",1900000,EUR,2077745,2019-10-01,Early Stage Venture,,,,Yes,"Lingoda offers online live language classes in English, German, Spanish, French with qualified, native-speaking teachers.","E-Learning, EdTech, Internet, Language Learning, Online Portals",,https://www.lingoda.com/en/,$10M to $50M,69700000,EUR,82921307,Private Equity,9,Claret Capital Partners,"Claret Capital Partners, Conny & Co",2,,"558,607"
Funding Round - MAPRO Management,https://www.crunchbase.com/funding_round/mapro-management-gmbh-undisclosed--92087d65,MAPRO Management,https://www.crunchbase.com/organization/mapro-management-gmbh,Funding Round,"Berlin, Berlin, Germany, Europe",500000,EUR,553696,2019-09-17,,1000000,EUR,1107393,Yes,"MAPRO Management is an investment and holding company that focuses on digital technology, artificial intelligence, and finance sectors.","Angel Investment, Artificial Intelligence (AI), E-Commerce, Incubators, Machine Learning, Software",,https://mapro.holdings/,,500000,EUR,553696,,1,,Norbert Neef,1,1,"532,019"
Series A - DiaMonTech AG,https://www.crunchbase.com/funding_round/diamontech-gmbh-series-a--bb27d625,DiaMonTech AG,https://www.crunchbase.com/organization/diamontech-gmbh,Series A,"Berlin, Berlin, Germany, Europe",7000000,EUR,7732987,2019-09-09,Early Stage Venture,,,,Yes,DiaMonTech is developing a medical device for non-invasive measurement of blood sugar values. ,"Biotechnology, Fitness, Health Care",,http://www.diamontech.de,$10M to $50M,20408518,USD,20408518,,8,BioVenture,"BioVenture, IBB Ventures",2,1,"532,206"
Series A - Vehiculum,https://www.crunchbase.com/funding_round/vehiculum-mobilty-solutions-gmbh-series-a--c7f34dda,Vehiculum,https://www.crunchbase.com/organization/vehiculum-mobilty-solutions-gmbh,Series A,"Berlin, Berlin, Germany, Europe",7000000,EUR,7970550,2019-01-23,Early Stage Venture,,,,Yes,Vehiculum is an online platform that enables an independent and transparent price overview of leasing offers and online transactions.,"Auto Insurance, Automotive, Digital Marketing, Financial Services, Leasing, Sales",,https://www.vehiculum.de/,$1M to $10M,10050000,EUR,11443285,Early Stage Venture,5,Runa Capital,"Alexander Artope, MobilityFund, Runa Capital",3,1,"532,273"
Pre Seed Round - Patient 21,https://www.crunchbase.com/funding_round/patient21-pre-seed--3e050a7c,Patient 21,https://www.crunchbase.com/organization/patient21,Pre-Seed,"Berlin, Berlin, Germany, Europe",3600000,EUR,4033817,2019-04-01,Seed,,,,Yes,Patient 21 is a healthtech company that aims to empower patients and doctors to make better decisions by leveraging data.,"Health Care, Medical, Wellness",,https://www.patient21.com,$10M to $50M,187926335,USD,187926335,Late Stage Venture,6,,"Piton Capital, Target Global",2,,"600,615"
Grant - Yolife,https://www.crunchbase.com/funding_round/yolife-grant--ee8e7b30,Yolife,https://www.crunchbase.com/organization/yolife,Grant,"Berlin, Berlin, Germany, Europe",50000,EUR,56407,2019-07-12,,,,,No,Yolife is a mobile app that empowers people to live longer in good health,"Health Care, mHealth, Mobile Apps",,https://yolife.io/,Less than $1M,326000,EUR,375996,M&A,4,,Investitionsbank Berlin,1,,"560,980"
Seed Round - Polyteia,https://www.crunchbase.com/funding_round/polyteia-seed--23509ac3,Polyteia,https://www.crunchbase.com/organization/polyteia,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-01-01,Seed,,,,Yes,Polyteia empowers an effective and accountable government by providing actionable data for decision-making.,"Data Visualization, GovTech, SaaS, Smart Cities",,https://www.polyteia.com/,$1M to $10M,5000000,EUR,5334232,Seed,4,Finparx,Finparx,1,,"562,441"
Pre Seed Round - Anyl,https://www.crunchbase.com/funding_round/anyledger-pre-seed--3136d121,Anyl,https://www.crunchbase.com/organization/anyledger,Pre-Seed,"Berlin, Berlin, Germany, Europe",120000,USD,120000,2019-02-05,Seed,,,,Yes,Passwordless authentication for Internet of Things devices.,"Blockchain, Cryptocurrency, Embedded Software, Internet of Things",,https://anyl.site,,120000,USD,120000,Seed,2,Techstars,Techstars,1,1,"562,505"
Seed Round - SIRPLUS,https://www.crunchbase.com/funding_round/sirplus-seed--37806757,SIRPLUS,https://www.crunchbase.com/organization/sirplus,Seed,"Berlin, Berlin, Germany, Europe",500000,EUR,549524,2019-09-01,Seed,,,,Yes,SIRPLUS is making foodsaving mainstream. Everyone in Germany can easily become part of the solution by saving surplus food from home.,"Dietary Supplements, E-Commerce, Food and Beverage, Shopping",,https://sirplus.de/,Less than $1M,500000,EUR,549524,Seed,2,,,,,"601,764"
Post-IPO Equity - Marley Spoon,https://www.crunchbase.com/funding_round/marley-spoon-post-ipo-equity--95cbcf56,Marley Spoon,https://www.crunchbase.com/organization/marley-spoon,Post-IPO Equity,"Berlin, Berlin, Germany, Europe",30000000,USD,30000000,2019-06-07,,,,,Yes,Marley Spoon is a food service company that offers meal delivery services.,"Cooking, Food and Beverage, Food Delivery, Recipes",,http://www.marleyspoon.com,$100M to $500M,152500000,USD,152500000,IPO,9,Woolworths Group,Woolworths Group,1,,"602,211"
Seed Round - Vara,https://www.crunchbase.com/funding_round/vara-seed--f0f399de,Vara,https://www.crunchbase.com/organization/vara,Seed,"Berlin, Berlin, Germany, Europe",3000000,EUR,3438451,2019-01-01,Seed,,,,Yes,Vara develops a breast cancer screening platform powered by AI.,"Artificial Intelligence (AI), Health Care, Health Diagnostics, Machine Learning",,https://www.vara.ai/,$1B to $10B,22000000,EUR,24021097,,6,,,,,"602,635"
Pre Seed Round - Formo,https://www.crunchbase.com/funding_round/formo-bio-pre-seed--6a9792f3,Formo,https://www.crunchbase.com/organization/formo-bio,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-01-01,Seed,,,,Yes,Formo is a cell-ag company that develops animal-free dairy products using nature-identical milk proteins from precision fermentation.,"Biotechnology, Food and Beverage, Life Science",,https://formo.bio,$1M to $10M,115308272,USD,115308272,Early Stage Venture,7,FoodLabs,FoodLabs,1,1,"608,140"
Seed Round - Vantik,https://www.crunchbase.com/funding_round/brix-2-seed--c134d950,Vantik,https://www.crunchbase.com/organization/brix-2,Seed,"Berlin, Berlin, Germany, Europe",1400000,EUR,1586737,2019-02-12,Seed,,,,Yes,Vantik is the first mobile retirement account to boost your confidence in your financial future.,"Finance, Financial Exchanges, Financial Services, FinTech, Insurance, Life Insurance",,https://www.vantik.com,$1M to $10M,2250000,EUR,2626916,M&A,4,STS Ventures,"Atlantic Labs, Kilian Thalhammer, Maximilian Tayenthal, Seedcamp, SGH CAPITAL, STS Ventures",6,1,"608,562"
Seed Round - Tacalyx,https://www.crunchbase.com/funding_round/tacalyx-seed--de20d6cb,Tacalyx,https://www.crunchbase.com/organization/tacalyx,Seed,"Berlin, Berlin, Germany, Europe",7000000,EUR,7665949,2019-09-25,Seed,,,,Yes,Tacalyx is a biotech company focused on the discovery and development of novel anti-TACA,"Biotechnology, Health Care, Life Science, Therapeutics",,https://www.tacalyx.com/,$1M to $10M,14000000,EUR,15204585,Seed,2,"Boehringer Ingelheim Venture Fund, Kurma Partners","Boehringer Ingelheim Venture Fund, coparion, Creathor Ventures, HTGF | High-Tech Gruenderfonds, Idinvest Partners, Kurma Partners",6,5,"608,708"
Series B - Architrave,https://www.crunchbase.com/funding_round/architrave-series-b--031a1676,Architrave,https://www.crunchbase.com/organization/architrave,Series B,"Berlin, Berlin, Germany, Europe",2000000,EUR,2273213,2019-02-06,Early Stage Venture,,,,Yes,Architrave is to make the real estate industry more transparent and efficient by introducing genuinely digital processes.,"Archiving Service, Asset Management, Data Storage, Document Management, Information Services, Property Management, Real Estate, Real Estate Investment, Security, Software",,https://www.architrave.de/,$1M to $10M,2000000,EUR,2273213,Early Stage Venture,4,PT1,PT1,1,1,"564,743"
Series E - Adjust,https://www.crunchbase.com/funding_round/adjust-bi-series-e--b9bbd924,Adjust,https://www.crunchbase.com/organization/adjust-bi,Series E,"Berlin, Berlin, Germany, Europe",227000000,USD,227000000,2019-06-12,Late Stage Venture,,,,Yes,"Adjust, an AppLovin (NASDAQ: APP) company, is trusted by marketers around the world to measure and grow their apps across platforms.","Analytics, App Marketing, Apps, Marketing Automation, Mobile Advertising, Software",,https://www.adjust.com/,$100M to $500M,255910525,USD,255910525,M&A,6,"Eurazeo, Highland Europe","Elysium Venture Capital, Eurazeo, Highland Europe, Morgan Stanley Alternative Investment Partners, Sofina",5,3,"612,269"
Angel Round - Mia & Ben,https://www.crunchbase.com/funding_round/mia-ben-angel--0e55e147,Mia & Ben,https://www.crunchbase.com/organization/mia-ben,Angel,"Berlin, Berlin, Germany, Europe",600000,EUR,664745,2019-08-01,Seed,,,,Yes,Mia & Ben is a manufacturer and maker of foods with nutrition for kids.,"Food and Beverage, Health Care",,https://mia-ben.com,$1M to $10M,4750000,EUR,5387459,Early Stage Venture,4,,,,,"567,338"
Seed Round - VAHA,https://www.crunchbase.com/funding_round/vaha-seed--85ce1d87,VAHA,https://www.crunchbase.com/organization/vaha,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-12-20,Seed,,,,Yes,"VAHA is an interactive mirror provide access to personalized, immersive sessions for body, mind and nutrition at home.","Fitness, Health Care, Nutrition, Wellness",,https://www.vaha.com/,Less than $1M,,,,M&A,3,,"Global Founders Capital, HV Capital, RTP Global, TQ Ventures",4,,"618,053"
Pre Seed Round - Cosuno,https://www.crunchbase.com/funding_round/cosuno-pre-seed--e7d74037,Cosuno,https://www.crunchbase.com/organization/cosuno,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-04-01,Seed,,,,Yes,Cosuno - Connecting the World of Construction,"Construction, Software",,https://www.cosuno.de/,,45240074,USD,45240074,Early Stage Venture,3,Cherry Ventures,Cherry Ventures,1,1,"618,546"
Pre Seed Round - Loco Adventures,https://www.crunchbase.com/funding_round/loco-adventures-pre-seed--fc22365b,Loco Adventures,https://www.crunchbase.com/organization/loco-adventures,Pre-Seed,"Berlin, Berlin, Germany, Europe",158000,USD,158000,2019-07-10,Seed,2350000,USD,2350000,Yes,Loco Adventures is an outdoor adventure platform building a community of AR game creation pioneers ready for the next evolution in gaming.,"Augmented Reality, Gamification, Internet, Location Based Services",,https://locogames.live/,Less than $1M,158000,USD,158000,Seed,2,Snap,Snap,1,,"620,994"
Pre Seed Round - Timber Base,https://www.crunchbase.com/funding_round/timber-base-pre-seed--1beb0c73,Timber Base,https://www.crunchbase.com/organization/timber-base,Pre-Seed,"Berlin, Berlin, Germany, Europe",600000,EUR,680030,2019-02-12,Seed,,,,Yes,"One global platform to buy, sell and ship timber.","B2B, Timber, Trading Platform",,http://www.timberbase.com/en,$100M to $500M,1975000,EUR,2269021,Seed,2,,"Andreas Brenner, CG Partners",2,,"525,038"
