url,username,followers,connections,degree_1,degree_1_university,degree_2,degree_2_university,error
https://www.linkedin.com/in/julianweselek/,julianweselek,7864,5314,"Master, Management",The London School of Economics and Political Science (LSE),"Bachelor, International Business","ESB Business School, Reutlingen University",
https://www.linkedin.com/in/christianhe/,christianhe,12536,12627,"Bachelor of Arts, Philosophy",Ludwig-Maximilians-Universität München,"Bachelor of Science, Business Administration",Ludwig-Maximilians-Universität München,
https://www.linkedin.com/in/marco-cancellieri-5a48b2a2/,marco-cancellieri-5a48b2a2,1760,1140,,Rupprecht Gymnasium München,,Deutsche Schule Rom,
https://www.linkedin.com/in/tpischke/,tpischke,2232,1789,"Master of Science (M.Sc.), Physics",Ludwig-Maximilians-Universität München,Technology Management,Center for Digital Technology and Management (CDTM),
https://www.linkedin.com/in/amit-turner,amit-turner,1970,1950,"Bachelor's degree, Computer Science",Ben-Gurion University of the Negev,,,
https://www.linkedin.com/in/doronfaibish,doronfaibish,1727,1609,"B.A., Business Management",Reichman University,"LL.B, Law",Reichman University,
https://www.linkedin.com/in/raz-gvili,raz-gvili,5706,5551,"B.Sc, Computer Science",Holon Institute of Technology,"Exact Sciences, Physics, Math courses",Tel Aviv University,
https://www.linkedin.com/in/tamarstiebel,tamarstiebel,197,189,"Science, Technology and Society – Interdisciplinary Studies",Bar-Ilan University,"Bachelor of Laws - LLB, Law and Business Managment",Reichman University,
https://www.linkedin.com/in/michael-tegtmeier-07197346/,michael-tegtmeier-07197346,2737,2237,"Master of Science (M.Sc.), Physics",Freie Universität Berlin,"Bachelor of Science (B.Sc.), Physik",Freie Universität Berlin,
https://www.linkedin.com/in/christianthurau,christianthurau,1741,1670,"Dr.-Ing., Machine Learning",Universität Bielefeld,"Dipl.-Inf. (Msc), Informatik",Universität Bielefeld,
https://www.linkedin.com/in/dr-florian-hoppe-66551978,dr-florian-hoppe-66551978,1026,980,"Dr. Ing., Informatik",Christian-Albrechts-Universität zu Kiel,"Dipl. Informatiker, Naturwissenschaftliche Informatik / Computer Linguistik",Universität Bielefeld / University of Bielefeld,
https://www.linkedin.com/in/ingo-bax-106b09b3,ingo-bax-106b09b3,1386,1360,"Dr.-Ing., Computer Science",Universität Bielefeld,"Dipl.-Inform., Computer Science, Computational Liguistics",Universität Bielefeld,
https://www.linkedin.com/in/muellerfreitag,muellerfreitag,2249,2144,"Master, Management",HEC Paris,Economics (3rd undergraduate year),Columbia University,
https://www.linkedin.com/in/roland-memisevic-606a9b92,roland-memisevic-606a9b92,2213,2079,"Doctor of Philosophy - PhD, Computer Science",University of Toronto,,,
https://www.linkedin.com/in/silvanrath,silvanrath,4447,3665,"Diplom, Economics",Freie Universität Berlin,,University of Hawaii at Manoa,
https://www.linkedin.com/in/charleswjyee,charleswjyee,1664,1658,"Ph.D., Computational Linguistics, NLP",Universität Stuttgart,"M.Sc., Computational Linguistics, NLP",King's College London,
https://www.linkedin.com/in/christopherlotz,christopherlotz,650,659,,Yes,,,
https://www.linkedin.com/in/pgibbins/,pgibbins,679,629,"BSc, Sociology with Psychology",University of Bath,MCSE,Torque IT College,
http://www.linkedin.com/in/eckartburgwedel,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/ilona-maslioukovskagia-86864794,ilona-maslioukovskagia-86864794,28,28,,,,,
http://www.linkedin.com/pub/simon-barkow-oesterreicher/5/112/812,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/christian-shuster,christian-shuster,3788,3662,"Master of Arts (HSG), Banking & Finance",Universität St.Gallen (HSG),Master Business Administration,University of the Witwatersrand,
https://www.linkedin.com/in/marian-krueger,marian-krueger,3423,2957,"Master of Science - MSc, Psychology of Economic Life (Behavioural Economics & Sustainability)",The London School of Economics and Political Science (LSE),"Psychology, Entrepreneurship",UC Santa Barbara,
https://www.linkedin.com/in/julien-bahadir-480292113/,julien-bahadir-480292113,234,234,,,,,
https://www.linkedin.com/in/jaakko-pasanen-8a87a398/,jaakko-pasanen-8a87a398,499,450,,Tampere University of Technology 1965-2018,,,
https://www.linkedin.com/in/markus-rautio-b88689151/,markus-rautio-b88689151,300,263,"Master's degree, Electrical and Electronics Engineering",Tampere University of Technology 1965-2018,,,
https://www.linkedin.com/in/reetukainulainen/,reetukainulainen,4580,4278,,TUT - Create your own success story,, The University of Groningen - In one word,
https://www.linkedin.com/in/sarah-al-hussaini/,sarah-al-hussaini,3702,2429,"Economics BSc, Economics",University of Birmingham,"Study India Program, Business",Delhi University,
https://www.linkedin.com/in/dr-daniel-willmann-585b08138,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/mathias-eitz-2093b649/,mathias-eitz-2093b649,724,669,"Doctor of Philosophy - PhD (Dr.-Ing.), Computer Science",Technische Universität Berlin,"Master of Science - MS, Computer Science",Technische Universität Berlin,
http://www.linkedin.com/in/koelpin,koelpin,7128,4799,"Master of Arts (M.A.), European Studies",University of Exeter,"Magister, Sociology","Jagellonian University Cracow, Poland",
https://www.linkedin.com/in/florian-kosak-7194a712/,florian-kosak-7194a712,2278,1833,"Bachelor, Business Administration",SRH Berlin University of Applied Sciences,"IHK-Kaufmann, Veranstaltungskaufmann",OSZ Handel,
https://www.linkedin.com/in/masoudkamali/,masoudkamali,2865,2764,,,,,
https://www.linkedin.com/in/federicocian/,federicocian,2085,2084,"Master of Engineering, Computer Science",Università degli Studi di Padova,"Bachelor of Engineering (B.E.), Computer Science",Università degli Studi di Padova,
https://www.linkedin.com/in/giovanniconz,giovanniconz,958,927,"Bachelor of Engineering (B.Eng.), Ingegneria Informatica",Università degli Studi di Padova,,,
https://www.linkedin.com/in/moritz-strube/,moritz-strube,2543,2137,Mathematics,Rheinische Friedrich-Wilhelms-Universität Bonn,"Bachelor of Science (B.Sc.), Mathematics",FernUniversität in Hagen,
https://www.linkedin.com/in/rami-akkad-51076551/,rami-akkad-51076551,1301,1293,"Diploma, Computer Science",Freie Universität Berlin,,,
https://www.linkedin.com/in/victorcazacu,victorcazacu,8573,8284,,Universitatea POLITEHNICA din București,,,
https://www.linkedin.com/in/allquantor/?originalSubdomain=de,allquantor,2469,2423,"Bachelor of Science - BS, Applied Computer Science",Hochschule für Angewandte Wissenschaften Hamburg (HAW Hamburg),"Master of Science - MS, Computer Science",EPFL,
https://www.linkedin.com/in/jnoehr,jnoehr,2095,2051,"Computer Science, Mathematics, Philosophy",Holstebro Gymnasium,,,
https://www.linkedin.com/in/martin-kassing/?originalSubdomain=de,martin-kassing,17092,16448,"Diplom Kaufmann (Master's degree), Business Administration and Management, General",Universität Hamburg,"Master's degree, Business Administration and Management, General",KEDGE Business School,
https://www.linkedin.com/in/auferoth,auferoth,7610,7496,"Diplom-Kaufmann, Business administration",WHU – Otto Beisheim School of Management,"MBA, Business administration",UBC Sauder School of Business,
https://www.linkedin.com/in/daniel-heitz,daniel-heitz,815,766,"-, Interaction Design",ZHdK Zürcher Hochschule der Künste,Certified Graphic Designer,Gewerbeschule Lahr,
https://www.linkedin.com/in/simon-heitz-41074510b,simon-heitz-41074510b,279,272,"Master, Theaterpädagog",Universität der Künste Berlin,"Diplom, Physik",Humboldt-Universität zu Berlin,
https://www.linkedin.com/in/oliver-diethert,oliver-diethert,1474,1080,"Diplom-Ingenieur, Wirtschaftsingenieurwesen",Technische Universität Berlin,"executive MBA, Mergers & Acquisitions",Universität Münster,
https://www.linkedin.com/in/praneelredlapalle/,praneelredlapalle,3535,3200,"B.E, Telecommunications",Visvesvaraya Technological University,,,
https://www.linkedin.com/in/calin-popescu-96670374/,calin-popescu-96670374,8497,7668,"Master's degree, Applied Imagination Innovation Management",University of the Arts London,"Communication and Media film TV, Cinematography, Photography, Media",Babeș-Bolyai-Universität,
https://www.linkedin.com/in/valerie-bures-b%C3%B6nstr%C3%B6m-067a63159/,valerie-bures-b%C3%B6nstr%C3%B6m-067a63159,5159,3384,"Doctor of Philosophy - PhD, Computer Science",Reykjavik University,EMBA Diploma ,London Business School,
https://www.linkedin.com/in/garryk,garryk,2674,1708,"MSc, Management",New York University,"BSc, Investment & Financial Risk Management",Cass Business School,
https://www.linkedin.com/in/larsbresan,larsbresan,15321,15260,Law,Humboldt-Universität zu Berlin,,,
https://www.linkedin.com/pub/david-schwalb/17/30a/891,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/jonaswitt,jonaswitt,395,372,"BSc, IT Systems Engineering",Hasso Plattner Institute,,,
https://www.linkedin.com/in/khait,khait,1897,1934,Diplom-Wirtschaftsinformatiker (BA),Duale Hochschule Baden-Württemberg Stuttgart,,Zivildienst (Berlin),
https://www.linkedin.com/in/martinfaust,martinfaust,993,970,"Master of Science (M.Sc.), IT-Systems-Engineering",Hasso-Plattner-Institute/University of Potsdam,"M.Sc/Exchange-Program, Computer Science",Rey Juan Carlos University Madrid,
https://www.linkedin.com/in/stefan-bunk/,stefan-bunk,1536,1333,"Master’s Degree, IT-Systems Engineering",Hasso Plattner Institute,"Bachelor of Science (B.Sc.), IT-Systems Engineering",Hasso Plattner Institute,
https://www.linkedin.com/in/bogdandjukic/,bogdandjukic,2648,2524,Computer Science,University of Belgrade,"Self-Driving Car Engineer Nanodegree, Autonomous vehicles",Udacity,
https://www.linkedin.com/in/thomas-von-der-ohe,thomas-von-der-ohe,6611,3631,"M. Sc., MS&E, Computer Science and Entrepreneurship track",Stanford University,"B. Sc., Industrial Engineering",Karlsruher Institut für Technologie (KIT),
https://www.linkedin.com/in/guymoller/,guymoller,2346,2337,"BsC, Industrial Engineering and Management",Ben-Gurion University of the Negev,Communications studies,"Management College, Tel Aviv, Israel",
https://www.linkedin.com/in/lukassteinhilber/,lukassteinhilber,4558,4517,"Bachelor of Arts (B.A.), Wirtschaftswissenschaften, Schwerpunkt Marketing",Beuth-Hochschule für Technik Berlin,,,
https://www.linkedin.com/in/melchior-bauer-2885132/,melchior-bauer-2885132,1089,1080,"Vocational certificate, General and monetary finance",Erasmus Universiteit Rotterdam,"Master's degree, Monetary Economics",Rijksuniversiteit Groningen,
https://www.linkedin.com/in/thomas-fellger-72a116,thomas-fellger-72a116,4544,3994,,"East Asia Institute, Ludwigshafen",,,
https://www.linkedin.com/in/dmitrydzifuta/,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/jannes-fischer-3ba9a894,jannes-fischer-3ba9a894,9687,7804,"Bachelor of Science (BSc), International Business Administration",WHU – Otto Beisheim School of Management,"Exchange Semester, Economics",Sciences Po,
https://www.linkedin.com/in/peterschlecht,peterschlecht,9666,9135,Graduate LP Institute Cohort 1,Erfolgsfaktoren und Vermarktungsstrategien von Mobile Apps,,Founder Institute,
https://www.linkedin.com/in/wojciechgolebiowski,wojciechgolebiowski,7335,7398,"Data Centre/Database engineer, Information Technology",Polsko-Japońska Akademia Technik Komputerowych w Warszawie,"MBA, Executive",University of Bradford School of Management,
https://www.linkedin.com/in/felix-roellecke/,felix-roellecke,1674,1610,"Master of Science (M.Sc.), International Management",WHU – Otto Beisheim School of Management,International Management,Sasin School of Management,
https://www.linkedin.com/in/mareile-w%C3%B6lwer-047010122/,mareile-w%C3%B6lwer-047010122,2326,2249,"Bachelor of Science (B.Sc.), Business Administration and Management, General",WHU – Otto Beisheim School of Management,"Business Administration and Management, General",Norges Handelshøyskole (NHH),
https://www.linkedin.com/in/maximiliangreschke,maximiliangreschke,9994,8437,Computer Science,Harvard University,Economics,Nanyang Technological University Singapore,
https://www.linkedin.com/in/sidneyfrancois,sidneyfrancois,1272,1246,"Associate of Arts (A.A.), Design and Visual Communications, General",Seattle Central College,,,
https://www.linkedin.com/in/puschilov,puschilov,3536,2707,"MSc, International Health Policy",The London School of Economics and Political Science (LSE),"BSc, Business Administration",WHU – Otto Beisheim School of Management,
https://www.linkedin.com/in/darius-pajouh-24b36051/?originalSubdomain=de,darius-pajouh-24b36051,6594,6592,Bachelor of Science (B.S.) Physics,Universität Münster,,,
https://www.linkedin.com/in/fblank/,fblank,2334,1823,Graduate degree (\,HHL Leipzig Graduate School of Management,"non-degree/ MBA exchange semester, Business Management",Esade,
https://www.linkedin.com/in/philipheimann/,philipheimann,7255,6278,"Value-Based Health Care Delivery Intensive Seminar, Health Care Delivery Strategy/Management",Harvard Business School,"Ph.D., Economics",Universität Augsburg,
https://www.linkedin.com/in/moritz-braunwarth-6691a2164,moritz-braunwarth-6691a2164,2164,2093,"Bachelor of Science - BS, Lebensmitteltechnologie",Technische Universität Berlin,Kochausbildung,Hotel Louis C. Jacob,
https://www.linkedin.com/in/nicolas-hartmann-4b594b78,nicolas-hartmann-4b594b78,11149,9872,"Master’s Degree, Financial Economics",University of Oxford,"Master of Medicial Administration, Nutrition and Medicine",Fachhochschule des Mittelstands (FHM),
https://www.linkedin.com/in/niklas-katter-2b695171,niklas-katter-2b695171,2000,1954,"Master of Science (MSc), Law and Finance",University of Oxford,"Master of Laws - LLM, Law",WU (Wirtschaftsuniversität Wien),
https://www.linkedin.com/in/bjoernwind/?originalSubdomain=de,bjoernwind,1735,1751,"Master of Science (MSc), Management",Nova School of Business and Economics,"Bachelor of Arts (B.A.), Business Administration and Management",Hochschule Osnabrück,
https://www.linkedin.com/in/holger-klinger-a99541137/?originalSubdomain=de,holger-klinger-a99541137,3670,3685,"Master of Laws (LL.M.), Unternehmensrecht, Mergers & Acquisitions",FOM Hochschule für Oekonomie & Management,"Bachelor of Arts (B.A.), Betriebswirtschaftslehre",Hochschule Flensburg,
https://www.linkedin.com/in/alexanderbresk/,alexanderbresk,3341,2831,"Master's Degree, Intelligent Systems",Hochschule für Technik und Wirtschaft Dresden,"BSc, Computer Science",Hochschule für Technik und Wirtschaft Dresden,
https://www.linkedin.com/in/florian-purchess,florian-purchess,1261,1170,,,,,
https://www.linkedin.com/in/sander-nijssen-0698396,sander-nijssen-0698396,2477,2376,"Undergraduate Diploma, Social Sciences",Sciences Po,"Master, Economics",Universiteit van Amsterdam,
https://de.linkedin.com/pub/victor-splittgerber/90/472/935/en,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/fabian-sedlmayr-16a753113,fabian-sedlmayr-16a753113,1994,1905,"Master's degree, Judge Business School, Entrepreneurship / Innovation Management",University of Cambridge,"Semester Abroad, HKUST Business School",The Hong Kong University of Science and Technology,
https://www.linkedin.com/in/nico-szeli,nico-szeli,1659,1571,Business Administration,WHU – Otto Beisheim School of Management,International Management ,University of South Carolina,
https://www.linkedin.com/in/nilsaschmann,nilsaschmann,1752,1646,International Business Administration,WHU – Otto Beisheim School of Management,Business Administration,Hong Kong Baptist University,
https://www.linkedin.com/in/ronnyahlswede/,ronnyahlswede,2528,2482,Bachelor of Science with First Class Honours ,University of Bradford,,Macromedia München,
https://www.linkedin.com/in/ronny-lange-4103b79b,ronny-lange-4103b79b,1486,1462,"Diplom Wirtschaftsinformatiker, Wirtschaftsinformatik",Berufsakademie Stuttgart,,,
https://www.linkedin.com/in/marvin-tekautschitz-08229b117/,marvin-tekautschitz-08229b117,6458,6269,"Bachelor of Science (B.Sc.), Management & Economics",Ruhr-Universität Bochum,1. Place Participant,Startup Camp Ruhr,
http://www.linkedin.com/in/maxnoelle/en,maxnoelle,2543,2470,"Master of Arts (MA), New Media Management (part-time)",Fachhochschule des Mittelstands (FHM),"Bachelor of Arts (BA), Media Economics (full-time)",Fachhochschule des Mittelstands (FHM),
https://www.linkedin.com/in/amirsuissa,amirsuissa,2259,2135,Entrepreneurship,School of Hard Knocks,,,
https://www.linkedin.com/in/dario-fazlic,dario-fazlic,5589,5475,,,,,
https://www.linkedin.com/in/fabian-wesemann-6036a629,fabian-wesemann-6036a629,7093,4469,Certificate in Business Excellence,Columbia Business School,"Master of Science (MSc), CEMS, International Management",Universität St.Gallen (HSG),
https://www.linkedin.com/in/jonathan-seoane,jonathan-seoane,2289,2328,Ingeniero Superior de Telecomunicaciones,Universitat Politècnica de Catalunya (UPC),,,
https://www.linkedin.com/in/julianteicke,julianteicke,41562,25672,"B.A., Betriebswirtschaft",Universität St.Gallen (HSG),,,
https://www.linkedin.com/in/teodoro-martino-38a96334,teodoro-martino-38a96334,3357,3304,,,,,
https://www.linkedin.com/in/alexanderfreitag,alexanderfreitag,1549,1524,"Master of Science (Graduate), Finance, Management",Universität Mannheim,"Graduate Summer School, Corporate Governance, Strategic Management",Copenhagen Business School,
https://www.linkedin.com/in/ahrabal/,ahrabal,1298,1265,"Diploma, Computer Science",Technische Universität Darmstadt,,,
https://www.linkedin.com/in/enno-kuntze-118564b0,enno-kuntze-118564b0,1683,1654,"Bachelor of Arts (B.A.), Business Psychology",Hochschule Fresenius,,,
https://www.linkedin.com/in/jormajurisaar,jormajurisaar,1181,1172,Accelerator,Alchemist Accelerator,Accelerator,Axel Springer Plug and Play,
https://www.linkedin.com/in/juhankaarma,juhankaarma,9790,9896,"Bachelor of Science (BSc), Business and Economics",Rīgas Ekonomikas augstskola - Stockholm School of Economics in Riga,,,
https://www.linkedin.com/in/taavidmikomagi,taavidmikomagi,1720,1712,"Bachelor's degree, Business Administration and Management, General",Estonian Business School,Civil Engineering,TalTech – Tallinn University of Technology,
https://www.linkedin.com/in/svenkrueger/,svenkrueger,5357,5101,Certified Systemic Coach (DBVC),artop Institut an der Humboldt-Universität Berlin,Executive Program T-Systems,ESMT Berlin,
https://www.linkedin.com/in/tbsmartens/,tbsmartens,6291,6186,M.P.P. Master of Public Policy,Humboldt-Universität zu Berlin,"Executive Hero Program, Entrepreneurship/Entrepreneurial Studies",Draper University,
https://www.linkedin.com/in/rejne,rejne,2693,2664,,University of London,,,
https://www.linkedin.com/in/damir-simovski-096b7811,damir-simovski-096b7811,7079,7087,,,,,
https://www.linkedin.com/in/daniel-houlden-919b98195,daniel-houlden-919b98195,8709,8722,"Bachelors, Electronics and Computer Studies",Nottingham Trent University,,,
https://www.linkedin.com/in/mihai-streza,mihai-streza,11733,11468,"Master of Science - MS / Diplom-Informatiker, Computer Science: Robotics and Human-Computer-Interaction; Entrepreneurship",Karlsruher Institut für Technologie (KIT),,,
https://www.linkedin.com/in/bowen-moody-6271a630/,bowen-moody-6271a630,11082,10664,"BComm (Honours), Marketing and Management",University of Melbourne,"Bachelor of Commerce (B.Com), Marketing, Finance and Management",University of Melbourne,
https://www.linkedin.com/in/rouvenherzog/,rouvenherzog,548,481,"Master of Arts - MA, Game Design",Hochschule für Technik und Wirtschaft Berlin,Data Analyst Nanodegree,Udacity,
https://www.linkedin.com/in/fabian-brosig-4700b461,fabian-brosig-4700b461,680,576,"Dr.-Ing., Computer Science",Karlsruher Institut für Technologie (KIT),"Diplom (i.e., MSc.), Computer Science",Karlsruher Institut für Technologie (KIT),
https://www.linkedin.com/in/timrwegner,timrwegner,4485,4130,"Master Thesis, MIT MediaLab, Physics",Massachusetts Institute of Technology,"M.Sc., Physics",Imperial College London,
https://www.linkedin.com/in/alex-blania-b8444aa0,alex-blania-b8444aa0,5145,2674,"Masters thesis/Visiting student Researcher, Physics",Caltech,"Master of Science - M.Sc., Physics",FAU Erlangen-Nürnberg,
https://www.linkedin.com/in/saturnin-pugnet-b32a1a108/en/,saturnin-pugnet-b32a1a108,2985,2715,"Master of Engineering - MEng, Electrical and Electronics Engineering",Caltech,"Master of Engineering, Computer Science",Imperial College London,
https://www.linkedin.com/in/david-czaniecki-862aa292/,david-czaniecki-862aa292,1856,1821,,WHU – Otto Beisheim School of Management,,,
https://www.linkedin.com/in/felix-hahmann/,felix-hahmann,1658,1598,"Master of Science, Wirtschaftsinformatik",Hochschule für Technik und Wirtschaft Berlin,"Bachelor of Science, Angewandte Informatik",Hochschule für Technik und Wirtschaft Berlin,
https://www.linkedin.com/in/leif-nissen-lundb%C3%A6k-a00a32141,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/carlim/,carlim,1427,1371,"Master of Commerce, Finance and Strategic Management",University of Sydney,"Master, International Business",University of Sydney,
https://www.linkedin.com/in/sebastiansujka/,sebastiansujka,4416,4380,"Bachelor, International Business",Maastricht University,"BS, International Finance",Universidad de Palermo,
https://www.linkedin.com/in/silvant/,silvant,1308,1313,"Innovation and Entrepreneurship - Stanford Ignite Program, Entrepreneurship",Stanford University Graduate School of Business,"Doctor of Philosophy (PhD), Biophysics",École Polytechnique,
https://www.linkedin.com/in/moniqueleonhardt/,moniqueleonhardt,1765,1629,"Master of Science (MS), Innovation and Entrepreneurship, International Management (CEMS)",Esade,"CEMS Master in International Management, Business Administration and Management, General",Fundação Getulio Vargas,
https://www.linkedin.com/in/peggyreichelt/,peggyreichelt,2931,2630,MBA,Universität St.Gallen (HSG),"Marketing Diploma, Marketing","University of California, Berkeley",
https://www.linkedin.com/in/dirkradzinski,dirkradzinski,2630,2559,"State Examination, law",Freie Universität Berlin,"LL.M., law",University of Cape Town,
https://www.linkedin.com/in/christopherjahns,christopherjahns,10174,8270,Executive Program mit Forum der Young Global Leader des World Economic Forums,Harvard Kennedy School,"Habilitation / Business Professor, Wirtschaftswissenschaften",Technische Universität München,
http://www.linkedin.com/pub/s%c3%b8ren-halskov-nissen/4/66b/81a,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/dr-magnus-kobel-53a390/,dr-magnus-kobel-53a390,1872,1908,"Ph.D.-Studies, Economics, Venture Capital and Private Equity",Universität Bayreuth,"MBA (Diplom-Kaufmann), Business Administration",Universität Bayreuth,
https://www.linkedin.com/in/saqibhanif,saqibhanif,5189,5145,"Master of Science (MSc), Information Technology",Universität Stuttgart,"Bachelor's degree, Computer Science",Hazara University,
https://www.linkedin.com/in/ben-hochberg-44858351,ben-hochberg-44858351,424,399,"Bachelor's degree, CompSci/Music","University of California, Berkeley",,,
https://www.linkedin.com/in/melaniemohrprofile,melaniemohrprofile,19921,16926,,Rheinische Friedrich-Wilhelms-Universität Bonn,,,
https://www.linkedin.com/in/roopekarki/,roopekarki,1331,1336,"Master of Science, Usability, hypermedia, industrial management",Tampere University of Technology 1965-2018,Matriculation Examination,Heinävesi Senior High School,
https://www.linkedin.com/in/tassilo-weber-8a2a4799/,tassilo-weber-8a2a4799,3395,3372,"Basic + Advanced Track, Design Thinking",HPI School of Design Thinking,"Master of Arts (M.A.), Philosophie",Freie Universität Berlin,
https://www.linkedin.com/in/nikolaymanchovski,nikolaymanchovski,1495,1462,"Bachelor's degree, Transport technics and technologies",Technical University of Sofia,,,
https://www.linkedin.com/in/tobias-rasche-2681b1130,tobias-rasche-2681b1130,1900,1865,"Master of Science (M.Sc.), Master Program in Management",HHL Leipzig Graduate School of Management,"Bachelor of Engineering (B.Eng.), Industrial Engineering, International Technical Sales Management",Duale Hochschule Baden-Württemberg,
https://www.linkedin.com/in/colin-kippenberg-a6312034/,colin-kippenberg-a6312034,1300,702,"Dpl. Betriebswirt / Bachelor of International Business, International Business Management & Marketing",Fachhochschule Dortmund,"Diplom International Management, International Marketing & Business",Amsterdam School of International  Business,
https://www.linkedin.com/in/nicholasfechtner/,nicholasfechtner,1634,1559,,HSBA Hamburg School of Business Administration,,,
https://www.linkedin.com/pub/florian-burchett/77/b8/960,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/martin-kolb-258549184/,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/matilda-von-gierke-7b43913b,matilda-von-gierke-7b43913b,10857,10523,"B.A. (Honors) Liberal Arts & Sciences, Business",University College Maastricht,"Semester Abroad, International Business",University of Richmond - Robins School of Business,
https://www.linkedin.com/in/sebastian-huber-49853a209,sebastian-huber-49853a209,52,47,"Master, Interactive Mediasystems",Technische Hochschule Augsburg,"Bachelor, Interactive Media",Technische Hochschule Augsburg,
https://www.linkedin.com/in/jan-deepen-30937250,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/eldarkobi/,eldarkobi,2364,2100,"Bachelor of Science (BSc), Computer Science & Business Administration",Israel Jobs,,,
https://www.linkedin.com/in/stefanjeschonnek,stefanjeschonnek,1961,1668,MBA,Stanford University Graduate School of Business,"Bachelor of Arts, Business Administration",Universität St.Gallen (HSG),
https://www.linkedin.com/in/denisciccale,denisciccale,1758,1737,,Certificate - The Startup CFO,,Obtained Certification,
https://www.linkedin.com/in/jannes-fischer-3ba9a894,jannes-fischer-3ba9a894,9687,7804,"Bachelor of Science (BSc), International Business Administration",WHU – Otto Beisheim School of Management,"Exchange Semester, Economics",Sciences Po,
http://www.linkedin.com/in/cihanaksakal,cihanaksakal,4290,4250,"M.Sc., Business Computing",Hochschule für Technik und Wirtschaft Berlin,"B.Sc., Business Computing",Hochschule für Technik und Wirtschaft Berlin,
https://www.linkedin.com/in/frederik-fahning-5558b5bb/,frederik-fahning-5558b5bb,3305,3060,"Bachelor of Laws (LL.B.), Business Law",Hochschule Fresenius,"Zwischenprüfung, Rechtswissenschaften",Universität Passau,
https://www.linkedin.com/in/fwtrott/,fwtrott,6782,5492,"Master, B2B Marketing and Distribution",Freie Universität Berlin,"Bachelor of Arts (B.A.), Public Management and Governance",Zeppelin Universität,
http://www.linkedin.com/in/stephanvonperger,stephanvonperger,13031,6581,Computer Science,University of Oxford,"Summer school, Economics",National University of Singapore,
https://www.linkedin.com/in/lukasz-lazewski-40562718,lukasz-lazewski-40562718,2539,2314,"Post-graduate Business Intelligence, Business Intelligence",SGH Warsaw School of Economics,"Master's degree, Computer Software Engineering",Polsko-Japońska Akademia Technik Komputerowych w Warszawie,
https://www.linkedin.com/in/paul-schwarzenholz-88a0485b/,paul-schwarzenholz-88a0485b,17398,15650,"Master's degree, Business Administration & Leadership",HHL Leipzig Graduate School of Management,,"University of Otago, Dunedin, NZ",
https://www.linkedin.com/in/dragosgrozavu,dragosgrozavu,2572,1894,"Bachelor’s Degree, International Business",CBS International Business School,"Bachelor’s Degree, Marketing/Marketing Management, General",IBA Erhvervsakademi Kolding,
https://www.linkedin.com/in/frank-no%C3%A9-6636983,frank-no%C3%A9-6636983,9146,9185,"Master's degree (Dipl.Kfm.), Banking, Corporate, Finance",Universität des Saarlandes,,,
https://www.linkedin.com/in/steffenharting/,steffenharting,2961,2967,"Diplom-Kaufmann, International Management, Marketing, Controlling",Universität Münster,"Semester abroad, Cross Cultural Management",Lund University,
https://www.linkedin.com/in/amine-%C3%BCnal-a4795b144,amine-%C3%BCnal-a4795b144,5386,5441,"Bachelor of Science - BS, Wirtschaftsinformatik",Hochschule für Telekommunikation Leipzig (HfTL),Data Science Bootcamp,Le Wagon,
https://www.linkedin.com/in/diana-r-rees,diana-r-rees,11258,11086,"Bachelor of Science (B.Sc.), Economics",Humboldt-Universität zu Berlin,Chinese Language Training Center Program (Hanban Scholarship Award),北京交通大学,
https://www.linkedin.com/in/almelzer/?locale=en_US,almelzer,2493,1963,"Dipl.-Wi.-Ing., Wirtschaftsingenieur",Technische Universität Dresden,,,
https://www.linkedin.com/in/gregor-loukidis-0352631/?locale=de_DE,gregor-loukidis-0352631,2169,994,"German Diploma, Industrial Engineering and Management",Technical University Dresden,,,
https://www.linkedin.com/in/alexandra-bellanova/,alexandra-bellanova,800,773,"Master, Sozialwissenschaften - Organisation & Kommunikation",Rheinland-Pfälzische Technische Universität Kaiserslautern-Landau (RPTU),Diplom-Kommunikationswirt / Master of Communication ,Bayerische Akademie für Werbung und Marketing ,
https://www.linkedin.com/in/sebastianklenk/?locale=en_US,sebastianklenk,1111,1012,"Dr. rer. nat., equivalent to Phd, Computer Science",Universität Stuttgart,"Dipl.-Inf., equivalent to MSc, Computer Science",Universität Stuttgart,
https://www.linkedin.com/in/stefan-soehnle-2437b496/,stefan-soehnle-2437b496,207,206,"Diplom-Physiker, Physik",Universität Stuttgart,"Master of Business and Engineering, Kompetenz-Studium",Steinbeis Hochschule,
https://www.linkedin.com/in/arnekronemeyer,arnekronemeyer,2855,2601,"Master's degree, Master in Management (Entrepreneurship)",Nova School of Business and Economics,"Bachelor of Arts - BA, Business and Finance",Duale Hochschule Baden-Württemberg,
