Founder ID,Company ID,Founder Name,Organization Name,first_name,last_name,linkedin_url,logo_url,facebook_url,twitter_url,city,region,country_code,featured_job_title,featured_job_organization_name,username,followers,connections,degree_1,degree_1_university,degree_2,degree_2_university,error
002245,001058,Christian Shuster,ucair,Christian,Shuster,https://www.linkedin.com/in/christian-shuster,https://images.crunchbase.com/image/upload/t_cb-default-original/h9r36ttatbr6qj8dk80r,,,Berlin,Berlin,DEU,COO,Zollhof,christian-shuster,3788.0,3662.0,"Master of Arts (HSG), Banking & Finance",Universität St.Gallen (HSG),Master Business Administration,University of the Witwatersrand,
002246,001058,Marian Krüger,ucair,Marian,Krüger,https://www.linkedin.com/in/marian-krueger,,,,Berlin,Berlin,DEU,Chief Technological Officer,ucair,marian-krueger,3423.0,2957.0,"Master of Science - MSc, Psychology of Economic Life (Behavioural Economics & Sustainability)",The London School of Economics and Political Science (LSE),"Psychology, Entrepreneurship",UC Santa Barbara,
002247,001059,Julien Bahadir,Ucandoo,Julien,Bahadir,https://www.linkedin.com/in/julien-bahadir-480292113/,https://images.crunchbase.com/image/upload/t_cb-default-original/alsoepy7cvbdrk01mdq6,,,Berlin,Berlin,DEU,Co-Founder,Ucandoo,julien-bahadir-480292113,234.0,234.0,,,,,
002248,001060,Jaakko Pasanen,Ultimate,Jaakko,Pasanen,https://www.linkedin.com/in/jaakko-pasanen-8a87a398/,https://images.crunchbase.com/image/upload/t_cb-default-original/xxtdojgvzj2c50md2dre,,,Tampere,Western Finland,FIN,Co-Founder and Chief Science Officer,Ultimate,jaakko-pasanen-8a87a398,499.0,450.0,,Tampere University of Technology 1965-2018,,,
002249,001060,Markus Rautio,Ultimate,Markus,Rautio,https://www.linkedin.com/in/markus-rautio-b88689151/,https://images.crunchbase.com/image/upload/t_cb-default-original/cwpcppgutlvhghtygiok,,,Helsinki,Southern Finland,FIN,Lead Engineer & Co-Founder,Ultimate,markus-rautio-b88689151,300.0,263.0,"Master's degree, Electrical and Electronics Engineering",Tampere University of Technology 1965-2018,,,
002250,001060,Reetu Kainulainen,Ultimate,Reetu,Kainulainen,https://www.linkedin.com/in/reetukainulainen/,https://images.crunchbase.com/image/upload/t_cb-default-original/p0m1nlhhgislsvuithoe,,https://twitter.com/rkainulainen,Berlin,Berlin,DEU,CEO & Co-Founder,Ultimate,reetukainulainen,4580.0,4278.0,,TUT - Create your own success story,, The University of Groningen - In one word,
002251,001060,Sarah Al-Hussaini,Ultimate,Sarah,Al-Hussaini,https://www.linkedin.com/in/sarah-al-hussaini/,https://images.crunchbase.com/image/upload/t_cb-default-original/re3clzvtaq2vuw6noj8b,,https://twitter.com/sarahzeah,Berlin,Berlin,DEU,CoFounder & Chief Operating Officer,Ultimate,sarah-al-hussaini,3702.0,2429.0,"Economics BSc, Economics",University of Birmingham,"Study India Program, Business",Delhi University,
002252,001061,Daniel Willmann,Ultramarin,Daniel,Willmann,https://www.linkedin.com/in/dr-daniel-willmann-585b08138,https://images.crunchbase.com/image/upload/t_cb-default-original/jiusahggauv4gifcsbuw,,,Berlin,Berlin,DEU,Founder & Managing Director,Ultramarin,,,,,,,,Failed after proxy rotation
002253,001061,Mathias Eitz,Ultramarin,Mathias,Eitz,https://www.linkedin.com/in/mathias-eitz-2093b649/,https://images.crunchbase.com/image/upload/t_cb-default-original/xvprhbnynjo7y2gxisgb,,,Berlin,Berlin,DEU,Founder & Managing Director,Ultramarin,mathias-eitz-2093b649,724.0,669.0,"Doctor of Philosophy - PhD (Dr.-Ing.), Computer Science",Technische Universität Berlin,"Master of Science - MS, Computer Science",Technische Universität Berlin,
002254,001061,Ronald Richter,Ultramarin,Ronald,Richter,,https://images.crunchbase.com/image/upload/t_cb-default-original/kd0rw2u8i4babinlxtww,,,Berlin,Berlin,DEU,Founder & Principal Machine Learning Engineer,Ultramarin,,,,,,,,
002255,001062,Alexander Koelpin,Unicorn Workspaces,Alexander,Koelpin,http://www.linkedin.com/in/koelpin,https://images.crunchbase.com/image/upload/t_cb-default-original/appvz6ig4icx1a3ueaee,,http://twitter.com/AlexKoelpin,Berlin,Berlin,DEU,Managing Director,seed + speed Ventures,koelpin,7128.0,4799.0,"Master of Arts (M.A.), European Studies",University of Exeter,"Magister, Sociology","Jagellonian University Cracow, Poland",
002256,001062,Florian Kosak,Unicorn Workspaces,Florian,Kosak,https://www.linkedin.com/in/florian-kosak-7194a712/,https://images.crunchbase.com/image/upload/t_cb-default-original/ieugi8ihtpkkz45n0jti,,,Berlin,Berlin,DEU,CEO & CoFounder,Unicorn Workspaces,florian-kosak-7194a712,2278.0,1833.0,"Bachelor, Business Administration",SRH Berlin University of Applied Sciences,"IHK-Kaufmann, Veranstaltungskaufmann",OSZ Handel,
002257,001062,Masoud Kamali,Unicorn Workspaces,Masoud,Kamali,https://www.linkedin.com/in/masoudkamali/,https://images.crunchbase.com/image/upload/t_cb-default-original/v1491804617/hwhvkxfeeyflmtgpdsnm.png,,https://twitter.com/masoudmassi,Berlin,Berlin,DEU,Founder,WestTech Ventures,masoudkamali,2865.0,2764.0,,,,,
002258,001063,Federico Cian,Uniwhere,Federico,Cian,https://www.linkedin.com/in/federicocian/,https://images.crunchbase.com/image/upload/t_cb-default-original/v1501906446/lmur1xtkapkdyboyhdq2.png,,,Berlin,Berlin,DEU,COO,Uniwhere,federicocian,2085.0,2084.0,"Master of Engineering, Computer Science",Università degli Studi di Padova,"Bachelor of Engineering (B.E.), Computer Science",Università degli Studi di Padova,
002259,001063,Gian Segato,Uniwhere,Gian,Segato,,None,None,None,None,None,None,None,None,,,,,,,,
002260,001063,Giovanni Conz,Uniwhere,Giovanni,Conz,https://www.linkedin.com/in/giovanniconz,https://images.crunchbase.com/image/upload/t_cb-default-original/v1501906159/u6ivwatsyqh7kgt5cqar.png,,,Padova,Veneto,ITA,Chief Technology Officer,FrescoFrigo - Healthy food close to you,giovanniconz,958.0,927.0,"Bachelor of Engineering (B.Eng.), Ingegneria Informatica",Università degli Studi di Padova,,,
002261,001064,Alexander Franke,UPCUE,Alexander,Franke,,None,None,None,None,None,None,None,None,,,,,,,,
002262,001064,Moritz Strube,UPCUE,Moritz,Strube,https://www.linkedin.com/in/moritz-strube/,https://images.crunchbase.com/image/upload/t_cb-default-original/v1497696882/siusznwyqsizlgpdh7cd.png,,https://twitter.com/mostwi,Berlin,Berlin,DEU,Chief Technology Officer,InspectifAI,moritz-strube,2543.0,2137.0,Mathematics,Rheinische Friedrich-Wilhelms-Universität Bonn,"Bachelor of Science (B.Sc.), Mathematics",FernUniversität in Hagen,
002263,001064,Rami Akkad,UPCUE,Rami,Akkad,https://www.linkedin.com/in/rami-akkad-51076551/,https://images.crunchbase.com/image/upload/t_cb-default-original/edwan6wnabtreisoadil,,,Berlin,Berlin,DEU,Founder and COO,UPCUE,rami-akkad-51076551,1301.0,1293.0,"Diploma, Computer Science",Freie Universität Berlin,,,
002264,001065,Paul Friedrich,UPPER,Paul,Friedrich,,None,None,None,None,None,None,None,None,,,,,,,,
002265,001065,Victor Cazacu,UPPER,Victor,Cazacu,https://www.linkedin.com/in/victorcazacu,https://images.crunchbase.com/image/upload/t_cb-default-original/sgo75ly8xee2j3xvn1n1,,https://twitter.com/nullcode000,Berlin,Berlin,DEU,"CEO, Founder",UPPER,victorcazacu,8573.0,8284.0,,Universitatea POLITEHNICA din București,,,
002266,001066,Ivan Morozov,Upvest,Ivan,Morozov,https://www.linkedin.com/in/allquantor/?originalSubdomain=de,https://images.crunchbase.com/image/upload/t_cb-default-original/gk6vleirnpg64mxosxro,,,Berlin,Berlin,DEU,,,allquantor,2469.0,2423.0,"Bachelor of Science - BS, Applied Computer Science",Hochschule für Angewandte Wissenschaften Hamburg (HAW Hamburg),"Master of Science - MS, Computer Science",EPFL,
002267,001066,Jesper Noehr,Upvest,Jesper,Noehr,https://www.linkedin.com/in/jnoehr,https://images.crunchbase.com/image/upload/t_cb-default-original/v1434150005/s2w5mrxdukjzntuj6dqw.jpg,,https://twitter.com/jespern,Mijas,Andalucia,ESP,Founder & CEO,Bitbucket,jnoehr,2095.0,2051.0,"Computer Science, Mathematics, Philosophy",Holstebro Gymnasium,,,
002268,001066,Martin Kassing,Upvest,Martin,Kassing,https://www.linkedin.com/in/martin-kassing/?originalSubdomain=de,https://images.crunchbase.com/image/upload/t_cb-default-original/wnp7ydbkmcyx6qnnd2dp,,,San Francisco,California,USA,Founder & CEO,Upvest,martin-kassing,17092.0,16448.0,"Diplom Kaufmann (Master's degree), Business Administration and Management, General",Universität Hamburg,"Master's degree, Business Administration and Management, General",KEDGE Business School,
002269,001066,Tobias Auferoth,Upvest,Tobias,Auferoth,https://www.linkedin.com/in/auferoth,https://images.crunchbase.com/image/upload/t_cb-default-original/v1470311045/ebj9ydukrgtal1p3metc.png,,https://twitter.com/auferoth,Berlin,Berlin,DEU,Managing Director / CFO,Upvest,auferoth,7610.0,7496.0,"Diplom-Kaufmann, Business administration",WHU – Otto Beisheim School of Management,"MBA, Business administration",UBC Sauder School of Business,
002270,001067,Daniel Heitz,Urban Challenger,Daniel,Heitz,https://www.linkedin.com/in/daniel-heitz,https://images.crunchbase.com/image/upload/t_cb-default-original/xihaydxfholozc8benav,,http://twitter.com/dnlhtz,Berlin,Berlin,DEU,Founder,Collective Talents,daniel-heitz,815.0,766.0,"-, Interaction Design",ZHdK Zürcher Hochschule der Künste,Certified Graphic Designer,Gewerbeschule Lahr,
002271,001067,Simon Heitz,Urban Challenger,Simon,Heitz,https://www.linkedin.com/in/simon-heitz-41074510b,,,,Berlin,Berlin,DEU,Founder,Urban Challenger,simon-heitz-41074510b,279.0,272.0,"Master, Theaterpädagog",Universität der Künste Berlin,"Diplom, Physik",Humboldt-Universität zu Berlin,
002272,001068,David Stolz,urban ENERGY GmbH,David,Stolz,,None,None,None,None,None,None,None,None,,,,,,,,
002273,001068,Paul Dittrich,urban ENERGY GmbH,Paul,Dittrich,,None,None,None,None,None,None,None,None,,,,,,,,
002274,001068,Stephan Thies,urban ENERGY GmbH,Stephan,Thies,,None,None,None,None,None,None,None,None,,,,,,,,
002275,001069,Oliver Diethert,Urban Ground,Oliver,Diethert,https://www.linkedin.com/in/oliver-diethert,https://images.crunchbase.com/image/upload/t_cb-default-original/oy9yhgeo4p89erzqxufa,,,Berlin,Berlin,DEU,Managing Director,Urban Ground,oliver-diethert,1474.0,1080.0,"Diplom-Ingenieur, Wirtschaftsingenieurwesen",Technische Universität Berlin,"executive MBA, Mergers & Acquisitions",Universität Münster,
002276,001069,Praneel Redlapalle,Urban Ground,Praneel,Redlapalle,https://www.linkedin.com/in/praneelredlapalle/,https://images.crunchbase.com/image/upload/t_cb-default-original/lat4p12obuuwajyxw5rs,,https://twitter.com/PraneelR,Berlin,Berlin,DEU,CEO and Co-Founder,Urban Ground,praneelredlapalle,3535.0,3200.0,"B.E, Telecommunications",Visvesvaraya Technological University,,,
002277,001070,Ben Stolze,Urbify,Ben,Stolze,,None,None,None,None,None,None,None,None,,,,,,,,
002279,001072,Calin Popescu,VAHA,Calin,Popescu,https://www.linkedin.com/in/calin-popescu-96670374/,https://images.crunchbase.com/image/upload/t_cb-default-original/w7boglc8gauwoy8lx4rs,,,,Berlin,DEU,CTO & Co-Founder,VAHA,calin-popescu-96670374,8497.0,7668.0,"Master's degree, Applied Imagination Innovation Management",University of the Arts London,"Communication and Media film TV, Cinematography, Photography, Media",Babeș-Bolyai-Universität,
002280,001072,Valerie Bures-Bonstrom,VAHA,Valerie,Bures-Bonstrom,https://www.linkedin.com/in/valerie-bures-b%C3%B6nstr%C3%B6m-067a63159/,https://images.crunchbase.com/image/upload/t_cb-default-original/qwvk3bs5pwuoaor07tvg,,,,Berlin,DEU,Founder & CEO,VAHA,valerie-bures-b%C3%B6nstr%C3%B6m-067a63159,5159.0,3384.0,"Doctor of Philosophy - PhD, Computer Science",Reykjavik University,EMBA Diploma ,London Business School,
002282,001074,Andreas von Buttlar,Valendo,Andreas,von Buttlar,,None,None,None,None,None,None,None,None,,,,,,,,
002283,001074,Lars Bresan,Valendo,Lars,Bresan,https://www.linkedin.com/in/larsbresan,https://images.crunchbase.com/image/upload/t_cb-default-original/n01wwtwiq7tvfhbydfj2,,,,,,Co-Founder and Managing Director,Valendo,larsbresan,15321.0,15260.0,Law,Humboldt-Universität zu Berlin,,,
002284,001075,David Schwalb,Valsight,David,Schwalb,https://www.linkedin.com/pub/david-schwalb/17/30a/891,https://images.crunchbase.com/image/upload/t_cb-default-original/v1440940620/wasb6nfswltiyhwxov7d.png,,,Berlin,Berlin,DEU,Head of Engineering & Co-Founder,Valsight,,,,,,,,Failed after proxy rotation
002285,001075,Jonas Witt,Valsight,Jonas,Witt,https://www.linkedin.com/in/jonaswitt,https://images.crunchbase.com/image/upload/t_cb-default-original/v1457719943/wugy9yaisqtmnswxkuaa.jpg,https://web.facebook.com/jonaswitt?_rdr,,Germany,Georgia,USA,Founder,Valsight,jonaswitt,395.0,372.0,"BSc, IT Systems Engineering",Hasso Plattner Institute,,,
002286,001075,Khai Tran,Valsight,Khai,Tran,https://www.linkedin.com/in/khait,https://images.crunchbase.com/image/upload/t_cb-default-original/v1440940521/cpstgtu76thsk02c36eg.png,,,Berlin,Berlin,DEU,CEO & Co-Founder,Valsight,khait,1897.0,1934.0,Diplom-Wirtschaftsinformatiker (BA),Duale Hochschule Baden-Württemberg Stuttgart,,Zivildienst (Berlin),
002287,001075,Martin Faust,Valsight,Martin,Faust,https://www.linkedin.com/in/martinfaust,https://images.crunchbase.com/image/upload/t_cb-default-original/v1457719549/i9za4ajsrkvuojoqz0kr.jpg,https://web.facebook.com/martinfaust?_rdr,,Berlin,Berlin,DEU,Head of Customer Success & Co- Founder,Valsight,martinfaust,993.0,970.0,"Master of Science (M.Sc.), IT-Systems-Engineering",Hasso-Plattner-Institute/University of Potsdam,"M.Sc/Exchange-Program, Computer Science",Rey Juan Carlos University Madrid,
002288,001075,Stephan Müller,Valsight,Stephan,Müller,,None,None,None,None,None,None,None,None,,,,,,,,
002291,001078,Jonas Muff,Vara,Jonas,Muff,,None,None,None,None,None,None,None,None,,,,,,,,
002292,001078,Stefan Bunk,Vara,Stefan,Bunk,https://www.linkedin.com/in/stefan-bunk/,https://images.crunchbase.com/image/upload/t_cb-default-original/xumuu7cmygmaxlgrvf7i,,,Berlin,Berlin,DEU,Co-Founder and CTO,Vara,stefan-bunk,1536.0,1333.0,"Master’s Degree, IT-Systems Engineering",Hasso Plattner Institute,"Bachelor of Science (B.Sc.), IT-Systems Engineering",Hasso Plattner Institute,
002293,001079,Bogdan Djukic,Vay,Bogdan,Djukic,https://www.linkedin.com/in/bogdandjukic/,https://images.crunchbase.com/image/upload/t_cb-default-original/glpejjwnkelvf3txhmy0,,,Berlin,Berlin,DEU,Co-Founder,Vay,bogdandjukic,2648.0,2524.0,Computer Science,University of Belgrade,"Self-Driving Car Engineer Nanodegree, Autonomous vehicles",Udacity,
002294,001079,Fabrizio Ugo Scelsi,Vay,Fabrizio,Ugo Scelsi,,None,None,None,None,None,None,None,None,,,,,,,,
002295,001079,Thomas von der Ohe,Vay,Thomas,von der Ohe,https://www.linkedin.com/in/thomas-von-der-ohe,https://images.crunchbase.com/image/upload/t_cb-default-original/allrnyzvvltqjwynrys0,,,Berlin,Berlin,DEU,Co-Founder and CEO,Vay,thomas-von-der-ohe,6611.0,3631.0,"M. Sc., MS&E, Computer Science and Entrepreneurship track",Stanford University,"B. Sc., Industrial Engineering",Karlsruher Institut für Technologie (KIT),
002296,001080,Guy Moller,Vehiculum,Guy,Moller,https://www.linkedin.com/in/guymoller/,https://images.crunchbase.com/image/upload/t_cb-default-original/i09pdnc7kpgmmsesgswx,,,Berlin,Berlin,DEU,Co-Founder & CTO,Vehiculum,guymoller,2346.0,2337.0,"BsC, Industrial Engineering and Management",Ben-Gurion University of the Negev,Communications studies,"Management College, Tel Aviv, Israel",
002297,001080,Lukas Steinhilber,Vehiculum,Lukas,Steinhilber,https://www.linkedin.com/in/lukassteinhilber/,https://images.crunchbase.com/image/upload/t_cb-default-original/xapqj5rmeen0kmpznx3x,,,Berlin,Berlin,DEU,Founder & CEO,Vehiculum,lukassteinhilber,4558.0,4517.0,"Bachelor of Arts (B.A.), Wirtschaftswissenschaften, Schwerpunkt Marketing",Beuth-Hochschule für Technik Berlin,,,
002298,001080,Melchior Bauer,Vehiculum,Melchior,Bauer,https://www.linkedin.com/in/melchior-bauer-2885132/,https://images.crunchbase.com/image/upload/t_cb-default-original/j65vudzvg1jtfhxbwvy3,,,Berlin,Berlin,DEU,Founder,Vehiculum,melchior-bauer-2885132,1089.0,1080.0,"Vocational certificate, General and monetary finance",Erasmus Universiteit Rotterdam,"Master's degree, Monetary Economics",Rijksuniversiteit Groningen,
002299,001081,Holger Friedrich,Verimi,Holger,Friedrich,,None,None,None,None,None,None,None,None,,,,,,,,
002300,001082,Dorian Gorr,Veritas Entertainment,Dorian,Gorr,,None,None,None,None,None,None,None,None,,,,,,,,
002301,001082,Thomas Fellger,Veritas Entertainment,Thomas,Fellger,https://www.linkedin.com/in/thomas-fellger-72a116,https://images.crunchbase.com/image/upload/t_cb-default-original/v1471498457/aicxsrwmxieztoz3pbt6.png,,https://twitter.com/tomaticon,Berlin,Berlin,DEU,CEO,iconmobile group,thomas-fellger-72a116,4544.0,3994.0,,"East Asia Institute, Ludwigshafen",,,
002302,001083,Dmitry Dzifuta,Vermietet.de,Dmitry,Dzifuta,https://www.linkedin.com/in/dmitrydzifuta/,https://images.crunchbase.com/image/upload/t_cb-default-original/uwjlaavx9q5dyeqotewr,,,Berlin,Berlin,DEU,CTO,Vermietet.de,,,,,,,,Failed after proxy rotation
002303,001083,Jannes Fischer,Vermietet.de,Jannes,Fischer,https://www.linkedin.com/in/jannes-fischer-3ba9a894,https://images.crunchbase.com/image/upload/t_cb-default-original/acal8sjnav8qjzpg0z7t,,,Berlin,Berlin,DEU,Founder & CEO,Zenhomes,jannes-fischer-3ba9a894,9687.0,7804.0,"Bachelor of Science (BSc), International Business Administration",WHU – Otto Beisheim School of Management,"Exchange Semester, Economics",Sciences Po,
002304,001084,Peter Schlecht,Verne,Peter,Schlecht,https://www.linkedin.com/in/peterschlecht,https://images.crunchbase.com/image/upload/t_cb-default-original/ctemp6hi6ldeg95inktd,,https://twitter.com/peterschlecht,Berlin,Berlin,DEU,CEO & Founder,Braingrade,peterschlecht,9666.0,9135.0,Graduate LP Institute Cohort 1,Erfolgsfaktoren und Vermarktungsstrategien von Mobile Apps,,Founder Institute,
002305,001085,Wojciech Golebiowski,Veronym,Wojciech,Golebiowski,https://www.linkedin.com/in/wojciechgolebiowski,https://images.crunchbase.com/image/upload/t_cb-default-original/js0w2ugfqwaz7ljckx8s,,,Berlin,Berlin,DEU,Chief Executive Officer,Veronym,wojciechgolebiowski,7335.0,7398.0,"Data Centre/Database engineer, Information Technology",Polsko-Japońska Akademia Technik Komputerowych w Warszawie,"MBA, Executive",University of Bradford School of Management,
002307,001087,Felix Röllecke,vetevo,Felix,Röllecke,https://www.linkedin.com/in/felix-roellecke/,https://images.crunchbase.com/image/upload/t_cb-default-original/dyzax7p0w81eynniyfvh,,https://twitter.com/felixroellecke,Berlin,Berlin,DEU,Co-Founder and Managing Director,vetevo,felix-roellecke,1674.0,1610.0,"Master of Science (M.Sc.), International Management",WHU – Otto Beisheim School of Management,International Management,Sasin School of Management,
002308,001087,Mareile Wölwer,vetevo,Mareile,Wölwer,https://www.linkedin.com/in/mareile-w%C3%B6lwer-047010122/,https://images.crunchbase.com/image/upload/t_cb-default-original/zzb8ttvgjqnsp2bdsusu,,,Berlin,Berlin,DEU,"CEO , Co-Founder & Managing Director",vetevo,mareile-w%C3%B6lwer-047010122,2326.0,2249.0,"Bachelor of Science (B.Sc.), Business Administration and Management, General",WHU – Otto Beisheim School of Management,"Business Administration and Management, General",Norges Handelshøyskole (NHH),
002309,001088,Jana Krivorotko,Veyo Care,Jana,Krivorotko,,None,None,None,None,None,None,None,None,,,,,,,,
002310,001088,Katherine Liu,Veyo Care,Katherine,Liu,,None,None,None,None,None,None,None,None,,,,,,,,
002312,001088,Sidney Francois,Veyo Care,Sidney,Francois,https://www.linkedin.com/in/sidneyfrancois,https://images.crunchbase.com/image/upload/t_cb-default-original/aafejagstbpqgzdea90c,,,Berlin,Berlin,DEU,VP of Product,Passbase,sidneyfrancois,1272.0,1246.0,"Associate of Arts (A.A.), Design and Visual Communications, General",Seattle Central College,,,
002313,001089,Laura Korcik,Vila Health,Laura,Korcik,,None,None,None,None,None,None,None,None,,,,,,,,
002314,001090,Alexander Puschilov,Viomedo,Alexander,Puschilov,https://www.linkedin.com/in/puschilov,https://images.crunchbase.com/image/upload/t_cb-default-original/gacnk1ib9iy8uyrlmqzp,,,Berlin,Berlin,DEU,Co-Founder and CEO,Apriwell,puschilov,3536.0,2707.0,"MSc, International Health Policy",The London School of Economics and Political Science (LSE),"BSc, Business Administration",WHU – Otto Beisheim School of Management,
002315,001090,Stefan Nietert,Viomedo,Stefan,Nietert,,None,None,None,None,None,None,None,None,,,,,,,,
002317,001092,Dario Guarascio,Virail,Dario,Guarascio,,None,None,None,None,None,None,None,None,,,,,,,,
002318,001093,Darius Pajouh,Visualix,Darius,Pajouh,https://www.linkedin.com/in/darius-pajouh-24b36051/?originalSubdomain=de,https://images.crunchbase.com/image/upload/t_cb-default-original/m9dwwah8ecpmha39fw04,,,,Berlin,DEU,Director of Product - Augmented Reality,Inpixon,darius-pajouh-24b36051,6594.0,6592.0,Bachelor of Science (B.S.) Physics,Universität Münster,,,
002319,001093,Michael Bucko,Visualix,Michael,Bucko,,None,None,None,None,None,None,None,None,,,,,,,,
002321,001094,Fabian Blank,Vivira,Fabian,Blank,https://www.linkedin.com/in/fblank/,https://images.crunchbase.com/image/upload/t_cb-default-original/l1l8qyjra6i9p3f9knws,,,Trier,Rheinland-Pfalz,DEU,Co-Founder,Vivira,fblank,2334.0,1823.0,Graduate degree (\,HHL Leipzig Graduate School of Management,"non-degree/ MBA exchange semester, Business Management",Esade,
002322,001094,Philip Heimann,Vivira,Philip,Heimann,https://www.linkedin.com/in/philipheimann/,https://images.crunchbase.com/image/upload/t_cb-default-original/enobrjscobyvleaufjiz,,https://twitter.com/ph_hei,,Berlin,DEU,Co-Founder and CEO,Vivira,philipheimann,7255.0,6278.0,"Value-Based Health Care Delivery Intensive Seminar, Health Care Delivery Strategy/Management",Harvard Business School,"Ph.D., Economics",Universität Augsburg,
002323,001095,Moritz Braunwarth,VlyFoods,Moritz,Braunwarth,https://www.linkedin.com/in/moritz-braunwarth-6691a2164,https://images.crunchbase.com/image/upload/t_cb-default-original/u1ihjjsrqhptffczailm,,,Berlin,Berlin,DEU,Managing Director and Co-Founder,VlyFoods,moritz-braunwarth-6691a2164,2164.0,2093.0,"Bachelor of Science - BS, Lebensmitteltechnologie",Technische Universität Berlin,Kochausbildung,Hotel Louis C. Jacob,
002324,001095,Nicolas Hartmann,VlyFoods,Nicolas,Hartmann,https://www.linkedin.com/in/nicolas-hartmann-4b594b78,https://images.crunchbase.com/image/upload/t_cb-default-original/jroibyeualqgx4iuwwoh,,,Berlin,Berlin,DEU,Managing Director and Co-Founder,VlyFoods,nicolas-hartmann-4b594b78,11149.0,9872.0,"Master’s Degree, Financial Economics",University of Oxford,"Master of Medicial Administration, Nutrition and Medicine",Fachhochschule des Mittelstands (FHM),
002325,001095,Niklas Katter,VlyFoods,Niklas,Katter,https://www.linkedin.com/in/niklas-katter-2b695171,,,,Berlin,Berlin,DEU,Co-Founder and MD,VlyFoods,niklas-katter-2b695171,2000.0,1954.0,"Master of Science (MSc), Law and Finance",University of Oxford,"Master of Laws - LLM, Law",WU (Wirtschaftsuniversität Wien),
002326,001096,Bjoern Wind,voiio,Bjoern,Wind,https://www.linkedin.com/in/bjoernwind/?originalSubdomain=de,https://images.crunchbase.com/image/upload/t_cb-default-original/beccwtfnt8yodpcb0hdo,,,Berlin,Berlin,DEU,Co-Founder & Chief Executive Officer,voiio,bjoernwind,1735.0,1751.0,"Master of Science (MSc), Management",Nova School of Business and Economics,"Bachelor of Arts (B.A.), Business Administration and Management",Hochschule Osnabrück,
002327,001096,Holger Klinger,voiio,Holger,Klinger,https://www.linkedin.com/in/holger-klinger-a99541137/?originalSubdomain=de,https://images.crunchbase.com/image/upload/t_cb-default-original/p8enm5050w7uyo3jmz2l,,,Hamburg,Hamburg,DEU,Co-Founder & Chief Strategy Officer,voiio,holger-klinger-a99541137,3670.0,3685.0,"Master of Laws (LL.M.), Unternehmensrecht, Mergers & Acquisitions",FOM Hochschule für Oekonomie & Management,"Bachelor of Arts (B.A.), Betriebswirtschaftslehre",Hochschule Flensburg,
002328,001096,Kerstin Michels,voiio,Kerstin,Michels,,None,None,None,None,None,None,None,None,,,,,,,,
002329,001097,Jan Hendrik Ansink,Volders,Jan,Hendrik Ansink,,None,None,None,None,None,None,None,None,,,,,,,,
002330,001098,Alexander Bresk,WAKU Robotics,Alexander,Bresk,https://www.linkedin.com/in/alexanderbresk/,https://images.crunchbase.com/image/upload/t_cb-default-original/cb7rs9m4wezgugftbyrh,,https://twitter.com/breskness,Berlin,Berlin,DEU,Founder & CIO,WAKU Robotics,alexanderbresk,3341.0,2831.0,"Master's Degree, Intelligent Systems",Hochschule für Technik und Wirtschaft Dresden,"BSc, Computer Science",Hochschule für Technik und Wirtschaft Dresden,
002331,001098,Florian Purchess,WAKU Robotics,Florian,Purchess,https://www.linkedin.com/in/florian-purchess,https://images.crunchbase.com/image/upload/t_cb-default-original/wqkb3smceryvpefkvwkh,,,Berlin,Berlin,DEU,Co-Founder and CTO,WAKU Robotics,florian-purchess,1261.0,1170.0,,,,,
002332,001098,Leo Käßner,WAKU Robotics,Leo,Käßner,,None,None,None,None,None,None,None,None,,,,,,,,
002333,001098,Sander Nijssen,WAKU Robotics,Sander,Nijssen,https://www.linkedin.com/in/sander-nijssen-0698396,https://images.crunchbase.com/image/upload/t_cb-default-original/sswd5ltyeof41peyexdw,,,,Berlin,DEU,Founder,WAKU Robotics,sander-nijssen-0698396,2477.0,2376.0,"Undergraduate Diploma, Social Sciences",Sciences Po,"Master, Economics",Universiteit van Amsterdam,
002334,001098,Victor Splittgerber,WAKU Robotics,Victor,Splittgerber,https://de.linkedin.com/pub/victor-splittgerber/90/472/935/en,https://images.crunchbase.com/image/upload/t_cb-default-original/v1444193752/vpe8fycbvprijpqbbn6p.jpg,,,Berlin,Berlin,DEU,Founder and CEO,WAKU Robotics,,,,,,,,Failed after proxy rotation
002335,001099,Fabian Sedlmayr,Warehousing1,Fabian,Sedlmayr,https://www.linkedin.com/in/fabian-sedlmayr-16a753113,https://images.crunchbase.com/image/upload/t_cb-default-original/rjzqck8p7pnrjezs4xlp,,,Berlin,Berlin,DEU,Co-Founder & Managing Director,Warehousing1,fabian-sedlmayr-16a753113,1994.0,1905.0,"Master's degree, Judge Business School, Entrepreneurship / Innovation Management",University of Cambridge,"Semester Abroad, HKUST Business School",The Hong Kong University of Science and Technology,
002336,001099,Nico Szeli,Warehousing1,Nico,Szeli,https://www.linkedin.com/in/nico-szeli,https://images.crunchbase.com/image/upload/t_cb-default-original/erz3skxmvyhe7ot5op04,,,Berlin,Berlin,DEU,Co-Founder & Managing Director,Warehousing1,nico-szeli,1659.0,1571.0,Business Administration,WHU – Otto Beisheim School of Management,International Management ,University of South Carolina,
